Date,Hashtags,Mentions,Permalink,Retweets,Text,To,TweetID,Unnamed: 0
2020-06-30 21:52:28+00:00,,,https://twitter.com/newbury_eric/status/1278084012096008195,0,"I love the insanity of this post. It's just like, ""Covid is hitting elderly populations in Flordia."" And then Krugman is just like, ""fuck those white supremacists."" Does this guy have dementia, too? ",paulkrugman,1278084012096008195,939.0
2020-06-30 20:03:13+00:00,#diversealz #cchangedem,@DementiaVoices @Innov_Dementia @thredcic @alzheimerssoc @AlzheimersLA @SaludAmerica,https://twitter.com/DiverseAlz/status/1278056515849596931,5,"Staying at home during covid...action around/for dementia. It has enabled us to see how groups such as @DementiaVoices @Innov_Dementia @thredcic, @alzheimerssoc @AlzheimersLA @SaludAmerica are tackling this. #diversealz #cchangedem",,1278056515849596931,958.0
2020-06-30 19:58:28+00:00,#diversealz #cchangedem,,https://twitter.com/DiverseAlz/status/1278055321404157953,4,"All this talk about community and neighbours, is it fair to see that staying at home during covid could mean that people might see dementia differently? #diversealz #cchangedem",,1278055321404157953,959.0
2020-06-30 19:38:10+00:00,#diversealz #cchangedem,,https://twitter.com/DiverseAlz/status/1278050211231723521,4,Staying at home during Covid has shown that there are people caring for people with dementia who are just/barely surviving and we need to do more. Raises the question is there much attention on dementia and this while recognising so many issues #diversealz #cchangedem,,1278050211231723521,964.0
2020-06-30 19:20:37+00:00,#Cchangedem,,https://twitter.com/DiverseAlz/status/1278045796836016141,4,Our theme for #Cchangedem today is home. Our sentence...Staying at home during covid... What grabs you and how would you expand this in other ways? Has anything signficant happened in relation to Covid and dementia. Home...anything that happens ...,,1278045796836016141,968.0
2020-06-30 18:49:04+00:00,,,https://twitter.com/SunshineEmpire/status/1278037857207226368,4,"Our big lapdog governor just called more COVID cases THAN THE ENTIRE CONTINENT OF EUROPE, a ""patch."" This is criminal levels of negligence. All in the defense of a bloated game show host with dementia. ",PatriciaMazzei,1278037857207226368,973.0
2020-06-30 17:55:29+00:00,#saludtues #diversealz #saludtues,,https://twitter.com/DiverseAlz/status/1278024372687712259,3,Question 6 Indeed #saludtues Covid has highlighted the gaps and has sharply shown what many know when it comes to dementia and the needs of people of colour #diversealz #saludtues. This also means more people of colour need to be at the table. Take your seats!,,1278024372687712259,977.0
2020-06-30 17:23:01+00:00,,,https://twitter.com/goonerracing/status/1278016201185267719,0,"125,000 innocent unborn babies will be murdered by abortionists around the world today. Think about this. One of them may hold the cure for cancer,Parkinson’s, dementia Alzheimer’s this damn COVID What if all cures have been aborted the cure of a loved one parents child yourself",,1278016201185267719,978.0
2020-06-30 15:34:43+00:00,,,https://twitter.com/JensKoehlerx/status/1277988945482129413,0,"The guy who thinks windmills clause cancer, recommends bleach injection for COVID-19, and took a sharpie to a hurricane forecast map he was wrong about is running ads claiming his opponent has dementia.",,1277988945482129413,994.0
2020-06-30 15:00:02+00:00,,@alzheimerssoc,https://twitter.com/GBHI_Fellows/status/1277980218586730496,1,This incredibly powerful interview from Amanda and @alzheimerssoc is a great listen that explores what life during Covid-19 is like for a person living with dementia. ,alzheimerssoc,1277980218586730496,999.0
2020-06-30 14:21:35+00:00,,,https://twitter.com/Jeannet76915159/status/1277970543505895435,0,"If you don’t think he has dementia then tell us why is he hiding in his basement? And please don’t tell us it’s because of Covid as he coughs into his hand, not wearing a mask/wearing a mask, and can’t string a simple sentence together.",is_bette,1277970543505895435,1004.0
2020-06-30 09:57:36+00:00,,@agnes_houston @doryitsme @chris40781 @DementiaVoices @howardgordon54 @george_rook @GailGre59728262,https://twitter.com/WendyPMitchell/status/1277904110549942274,2,This wonderful researcher is looking for people with dementia to interview about how we’ve coped during Covid and the role of technology...if you’d like to help please tweet her @agnes_houston @doryitsme @chris40781 @DementiaVoices @howardgordon54 @george_rook @GailGre59728262,CatherineTalb,1277904110549942274,1031.0
2020-06-30 07:16:34+00:00,,@FiCarragher @alzheimerssoc @YouTube,https://twitter.com/IanMcCreath/status/1277863581615304705,6,28% of all women deaths from Covid have been people with dementia. @FiCarragher discusses the impact of dementia on women in this new @alzheimerssoc video @YouTube,,1277863581615304705,1041.0
2020-06-30 00:54:19+00:00,,,https://twitter.com/realNeilZ/status/1277767385974358016,0,Democrats are trying to destroy this country to elect a man with dementia. Covid is a hoax! Stop the insanity.,KUSINews,1277767385974358016,1061.0
2020-06-30 00:19:04+00:00,,,https://twitter.com/kitchen5203/status/1277758515826868230,0,"In this article, the problem is dementia caused by COVID-19.",DianaGeorgina15,1277758515826868230,1063.0
2020-06-29 22:19:40+00:00,#COVID #bcpoli #cdnpoli #Alzheimers #seniors,,https://twitter.com/bramham_daphne/status/1277728466658525185,0,"He can't speak any more due to dementia but his wife's visits aren't deemed essential to his health and wellbeing. Instead, he's being involuntarily committed under the BC Mental Health Act. This is a #COVID tragedy. #bcpoli #cdnpoli #Alzheimers #seniors",,1277728466658525185,1070.0
2020-06-29 22:11:43+00:00,#FactsMatter,,https://twitter.com/AM_Buds/status/1277726465530966017,1,How the rest of the world views the USA: -50% of Americans want to defund police -50% of Americans are racist -COVID exposed how fragile Americans are -A legit clown is running the country  and  his own competition is an 80 year old man with dementia #FactsMatter,,1277726465530966017,1071.0
2020-06-29 21:33:07+00:00,,,https://twitter.com/MrLloydVaughan/status/1277716755297775619,1,"Awesome, awesome, awesome. It's going to help SO many people. And with income at the charity being impacted so heavily from the COVID-19 crisis, it's support like this that will help us through it and provide hope to everyone affected by dementia. You're both amazing ❤",stephelswood,1277716755297775619,1073.0
2020-06-29 21:28:37+00:00,#COVID,,https://twitter.com/FlenoidBey/status/1277715621418016772,0,Fuck #COVID it's gone be dementia that take his out 😷🤧🤕🤒🥶🤕🤢😂😂😂😂😂😂😂🖕💯🇲🇦🇺🇸 ,LATiffani1,1277715621418016772,1076.0
2020-06-29 19:36:03+00:00,#cchangedem #cchangedem #alzchat,,https://twitter.com/DiverseAlz/status/1277687292879163397,6,"Lots happening around creativity, specifically writing and around dementia due to covid. We have launched #cchangedem Tuesdays 8pmBST/3pmET - guided writing (live) around this. We’ve had poems, comments, stories - all tweets. Organising a #cchangedem day soon #alzchat.",,1277687292879163397,1079.0
2020-06-29 19:03:10+00:00,#nooneisinvincible,,https://twitter.com/clrfldcdaughtry/status/1277679018679193600,0,"Why I wear a mask in public.. I have a mother with dementia at 85 years old who would hug you in an instant, I am the same way.. CoVid is a killer of the gray like us.. like this beautiful couple. Wear a mask, think of someone other than your own self..#nooneisinvincible",WTAE,1277679018679193600,1083.0
2020-06-29 13:05:01+00:00,,,https://twitter.com/celticmhan/status/1277588885367861250,0,Have you actually done any of your own research into this? The figures are dramatically inflated. Folk that die of pneumonia because of severe onset dementia are having covid-19 put on death carts. I've seen first hand a doc state covid-19 as cause of death on a cancer patient!,jonestweets1,1277588885367861250,1112.0
2020-06-29 12:42:35+00:00,,,https://twitter.com/KommKayriel/status/1277583241835417600,0,"Meanwhile you're supporting a psychopathic narcissist with PSP-format Frontotemporal Dementia who knew about COVID months in advance and did nothing, then purposefully mishandled the situation repeatedly - killing more Americans than his terrorist allies. NOT fake news.",DeanBrowningPA,1277583241835417600,1120.0
2020-06-29 12:28:33+00:00,#dementia #ageing #Covid_19,@medinaraquelun1 @SJFalcus,https://twitter.com/MichaelaFrueh72/status/1277579710264946688,3,"Delighted to be part of this online seminar on Narratives of Dementia and Ageing during the Current Global Pandemic (21 July, 3 pm GMT), organised by @medinaraquelun1 and @SJFalcus #dementia #ageing #Covid_19",medinaraquelun1,1277579710264946688,1122.0
2020-06-29 09:21:10+00:00,#COVID #carers #dementia,@DCCNIRL @drnire @alzheimerssoc @AlzheimerEurope @HSELive @CarersIreland,https://twitter.com/PallC4Dementia/status/1277532554250334208,1,Please share this important global survey on loneliness and social isolation related to #COVID-19 for #carers of people with #dementia. @DCCNIRL @drnire @alzheimerssoc @AlzheimerEurope @HSELive @CarersIreland,drnire,1277532554250334208,1140.0
2020-06-29 05:29:01+00:00,,,https://twitter.com/goodnatureart/status/1277474129256407041,0,"Our private for profit insurance crime syndicates gouging people for profit, billing $1,000,000 for COVID patients (who recover) create this suffering. Nursing homes kicking out dementia Medicaid patients to homeless shelters to make room for $600 a day C 19 patients. Basta! ",InfectiousDz,1277474129256407041,1156.0
2020-06-29 04:56:53+00:00,,,https://twitter.com/braaveemiss/status/1277466044454453250,0,"I think he has COVID-19. When you mix that with his dementia, ADHD, chemical imbalance, and his age, that’s a bad combination.",mdnij34,1277466044454453250,1159.0
2020-06-28 15:20:47+00:00,#thiscallsforlove #dementia #IHateDementia,,https://twitter.com/MerylRJ/status/1277260663145082882,0,#thiscallsforlove 24/7care since Covid outbreak started - our dog has been such a saving grace. The bond these two is so special #dementia #IHateDementia.,GaryBarlow,1277260663145082882,1202.0
2020-06-28 13:06:02+00:00,,@poverberg @jon_kamp,https://twitter.com/anthonydb/status/1277226753463894016,5,"At least 15,000 more people died from Alzheimer’s and other forms of dementia this year compared with typical years, health officials believe, pointing to how Covid-19 deaths are likely higher than official numbers. By ⁦@poverberg⁩ ⁦@jon_kamp⁩",,1277226753463894016,1214.0
2020-06-28 12:19:22+00:00,,@uccnursmid,https://twitter.com/Corinanaughton1/status/1277215010662633474,4,"This year our prog will combine contemporary issues in gerontological nursing( frailty, dementia, CGA, end of life care) with Covid 19 (supportive care and Antcipatory care planning)@uccnursmid",ihartigan,1277215010662633474,1220.0
2020-06-28 04:41:11+00:00,,,https://twitter.com/lindareo99/status/1277099704354922498,0,"Is this one of the prophecies in Revelations? Dementia, Covid, locusts?",TheBruceStJames,1277099704354922498,1230.0
2020-06-28 01:44:24+00:00,,,https://twitter.com/Deborahl912/status/1277055217293561857,0,Well a 91 y.o Aunt died of COVID-19 in May difficult to protect dementia patients per LPN in NJ NH . LPN recovered fr. COVID-19 workers/visitors likely infected! Yeah here in DC every opportunity ... abundance of caution! Tnk God Wolf B CNN as key this👍 ,MaryinClare,1277055217293561857,1240.0
2020-06-27 23:48:29+00:00,,,https://twitter.com/KStarlena/status/1277026041798819841,1,"I hated missing it all this week, but moms dementia is really amped up!!! And getting mean!!! I can’t get her into a nursing home yet, bc of this covid-19 crap!!! Not to mention, packing her stuff n storing itt all... it’s overwhelming some days!!!",metheridge,1277026041798819841,1250.0
2020-06-27 21:50:59+00:00,,,https://twitter.com/Exeptionale/status/1276996474723807234,0,"Today I did a covid swab on a lovely old woman who broke into tears as she told me that she hasn't been allowed to see her husband in the care home for 3 months, his dementia is getting worse and she fears she won't see him in time. Covid isn't over. Stop being selfish.",,1276996474723807234,1258.0
2020-06-27 17:26:38+00:00,,,https://twitter.com/SJSbarra/status/1276929949610450944,0,He IS a guy with dementia - can’t tell between his sister and his wife and according to him 120MM have died from COVID - and he’s been in hiding up till now - it’s going to be ugly for him,DevineDzakpasu,1276929949610450944,1278.0
2020-06-27 16:33:04+00:00,,,https://twitter.com/MBFundraiser/status/1276916469071319042,0,I don’t even know how to vote this year. I guess it’s a toss up between a narcissist and someone who has dimentia. I wish the independent party would get some press. Of course COVID is the talk of the town these days. You don’t even see anything about politics.,BillAicher,1276916469071319042,1281.0
2020-06-27 15:04:32+00:00,,,https://twitter.com/thequeensheart/status/1276894188479578112,1,How is having a daughter with asthma and a 78 year old mom with dementia fear? If I get Covid I’ll survive but there’s a good chance they won’t. Take your ignorance and shove it directly up your ass. I work in healthcare and know what this virus does.,archerenemy,1276894188479578112,1288.0
2020-06-27 14:47:39+00:00,#ENDALZ,,https://twitter.com/CastellsJeannie/status/1276889937267343361,0,"Speaking as your Alzheimer’s Association Ambassador, I know how much the ACA is helping those with Alzheimer’s and dementia... and now Covid-19. We need your clear voice to speak out against dismantling this lifeline without anything to offer in its place. #ENDALZ",SenatorMenendez,1276889937267343361,1289.0
2020-06-27 14:33:52+00:00,,,https://twitter.com/smith_eban/status/1276886467906867201,0,"Yeah vote Dems, look at all the Democratic run states and how wonderfully well they've handled this year from Covid and the Riots...they've been excellent. So vote in an old man with dementia as POTUS too, what could possibly go wrong. *this tweet may contain sarcasm. ",MSNBC,1276886467906867201,1290.0
2020-06-27 12:52:47+00:00,,,https://twitter.com/kellyhuds5/status/1276861031466389504,0,"Unfortunately pretending Covid-19 didn't exist. Putting Pence in charge, taking Pence away, daily press briefings where his dementia started to show. Lack of compassion or concern is making this virus go nuts. Had the red state kiss butts listened to experts, we'd be safer.",gtconway3d,1276861031466389504,1300.0
2020-06-27 12:43:18+00:00,,,https://twitter.com/JimFlyn59298147/status/1276858642885730308,0,"The general idea is that people die from this akin to a nasty chest infection . WRONG. In the local dementia home seeded with covid by the NHS , the 1/3 who died passed away very peacefully , not breathless . No need for morphine.",ClarkeMicah,1276858642885730308,1302.0
2020-06-27 10:49:24+00:00,,,https://twitter.com/Taz1981Taz/status/1276829982543753216,0,I know two people that have died from Covid. One was an 80yr old with sev dementia in a nursing home  and  another was a 35 year old who topped herself due to loneliness caused by this lockdown. The government have blood on their hands  and  any sheep that condones lockdown is complicit.,ObjectiveSkeptc,1276829982543753216,1310.0
2020-06-27 09:26:24+00:00,,,https://twitter.com/ayeeeitspete/status/1276809093257195520,0,“120 million dead from covid” The media is trying to push him into office and hide his dementia. Source: LiveLeak ,,1276809093257195520,1318.0
2020-06-27 07:16:33+00:00,,,https://twitter.com/RetroHonda/status/1276776414180552704,0,"Theresa Tam is a KILLER. She demanded wide open borders to ALL COVID hotspots, zero airport screening,  and  ZERO use of masks, and she called Cdns RACIST for demanding border closure to China. This is the result of her dementia. ",JustinTrudeau,1276776414180552704,1327.0
2020-06-27 00:42:09+00:00,,,https://twitter.com/PDavis7979/status/1276677163173978117,0,Too bad dementia don isn’t putting the same effort into combating Covid in this country. The blood of every Covid victim is now on his hands and the hands of everyone who works for him,PressSec,1276677163173978117,1347.0
2020-06-27 00:30:06+00:00,,,https://twitter.com/jpula23687/status/1276674130373480449,0,His handlers will hide him and claim it is due to covid avoidance not his pre senile dementia.,thebradfordfile,1276674130373480449,1348.0
2020-06-26 22:48:49+00:00,,,https://twitter.com/CoronaPogue/status/1276648640141033472,0,"This what it meant in practice. Covid chased cancer, circulatory  and  respiratory disease and dementia patients out of the hospitals. Look at those numbers way into negative territory. ",CoronaPogue,1276648640141033472,1362.0
2020-06-26 22:30:35+00:00,,,https://twitter.com/HEALCalifornia/status/1276644050184089600,0,"LA police found RC Kendrick, an 88-year-old with dementia, wandering LA alone. On April 6, his nursing home Lakeview Terrace evicted him - without bothering to inform his family - in an effort to make room for better-paying patients with Covid-19. ",,1276644050184089600,1366.0
2020-06-26 21:32:51+00:00,,,https://twitter.com/travelready1234/status/1276629521618395137,0,Isn't he the idiot that stated millions of Americans have died of Covid just yesterday? This man has dementia and you would rather he as a puppet than reporting the real news! You are fake and disgusting!,CNNPolitics,1276629521618395137,1376.0
2020-06-26 20:11:25+00:00,,,https://twitter.com/nicole_in_AB/status/1276609031415533568,0,"I hate to agree with Tam but on this she is correct. Covid can leave long term clotting damage, organ damage and even issues like dementia. No on a vaccine. I'd rather avoid C19 as long as possible until they know how to treat it. In just 6mo, treatments changed drastically.",SPhilip18,1276609031415533568,1407.0
2020-06-26 19:49:45+00:00,,,https://twitter.com/jay18170051/status/1276603574852730882,0,"Stop spinning this crap official NHS website tells you, covid 19 has killed less than 2000 people the others are cases of cancer, dementia heart attacks and other horrid illnesses, and after death a test which isn’t accurate shows traces of covid.",piersmorgan,1276603574852730882,1424.0
2020-06-26 19:48:58+00:00,,,https://twitter.com/ZecharyaY/status/1276603379897135109,0,"Look we all know he’s not the best with numbers. Call it dementia or just bad math, he has claimed that 120Mil dies of Covid-19, and that 130Mil died of gun violence. Add this to the pile. ",gatewaypundit,1276603379897135109,1425.0
2020-06-26 19:26:07+00:00,#covid #dementia #EurovisionMovie,@netflix,https://twitter.com/ClarissaGiebel/status/1276597631104548864,4,"1 grant submitted, 1 Editorial first drafted, 1 paper fully drafted, follow-up #covid #dementia study started, n number of meetings, and lots of other things done. This week. Now ready for watching @netflix #EurovisionMovie",,1276597631104548864,1441.0
2020-06-26 15:15:05+00:00,,,https://twitter.com/BarbJean12/status/1276534453116993536,0,"can't understand this simple concept, perhaps you need to get tested, not for Covid-19, but for dementia!",,1276534453116993536,1538.0
2020-06-26 14:53:32+00:00,,,https://twitter.com/FGBarnhart/status/1276529030309842947,0,"You can’t worry about things like this. What’s more threatening? Cancer, heart disease, not working out and getting diabetes. Dementia and car wrecks. Covid is a pandemic, the other things are just the issues of living",PatriciaMazzei,1276529030309842947,1543.0
2020-06-26 14:49:25+00:00,#COVID #Alzheimers #dementia #ENDALZ,@KING5Seattle @Vanessa_K5,https://twitter.com/Carrie_ALZWA/status/1276527996203982853,0,"These stories from @KING5Seattle are hard to watch, but the truth is: #COVID has hit the #Alzheimers and #dementia community harder than most. Thank you @Vanessa_K5 for bringing critical awareness to this issue! #ENDALZ",,1276527996203982853,1545.0
2020-06-26 14:23:54+00:00,,,https://twitter.com/indepndt4eva/status/1276521575039283200,0,128 million people have Covid?? He can’t even make a few simple sentences without showing his dementia.,HiIamMikeC,1276521575039283200,1549.0
2020-06-26 14:14:26+00:00,,,https://twitter.com/Gm10032087/status/1276519190107574272,0,Vote for your brainless troll. 120 million ppl died from COVID. The man has dementia. Loves China. Why don’t you move to China. You must love communism. Go get a taste of what will happen to the U.S. China gave us this virus!,SjagsSusan,1276519190107574272,1551.0
2020-06-26 13:26:35+00:00,,,https://twitter.com/mitsy47002140/status/1276507149347074050,0,120 million people dead from Covid. That’s how he sounds like he has dementia. I just had a neighbor passed away who got dementia and he went pretty quick. You people are pathetic pushing this old man..,jheil,1276507149347074050,1557.0
2020-06-26 12:35:55+00:00,,,https://twitter.com/Redeemed54/status/1276494401066405889,0,Democrats always stiff people--have you noticed? This is not about COVID at all. They need to keep their dementia patient candidate under wraps as long as possible.,SaraCarterDC,1276494401066405889,1572.0
2020-06-26 10:04:51+00:00,,@Jette680News,https://twitter.com/680NEWS/status/1276456381185392642,3,"Early research suggests COVID-19 can damage the brain - potentially leading to inflammation, psychosis and dementia in the some of the worst cases. @Jette680News has the details in this morning's Health Report:",,1276456381185392642,1621.0
2020-06-26 09:25:55+00:00,#Dementia #Covid_19,@KevinQuaid3,https://twitter.com/EngagingDemIrl/status/1276446584360833024,1,Looking forward to the Virtual Dementia Café this morning where our guest speakers @KevinQuaid3 and his wife Helena will talk about Living with #Dementia during #Covid_19. Join us for a cup of tea today at 11am. Email events@engagingdementia.ie to get the link to zoom.,,1276446584360833024,1630.0
2020-06-26 09:14:17+00:00,,,https://twitter.com/bobcatbsv/status/1276443656887562242,0,103 year old man with dementia and pneumonia dies of covid 19. The same week his son who's parachute didn't open also dies of covid 19. Terrible 😭,Thetruthofit20,1276443656887562242,1632.0
2020-06-26 03:17:19+00:00,,,https://twitter.com/punkazz_INC/status/1276353823871623170,0,This fucking Orange Clown Ass is looking and sounding like he has the beginning stages of dementia! He should get checked out at a hospital. They should be nice and empty with none of those sickly COVID patients there... ,atrupar,1276353823871623170,1679.0
2020-06-26 01:31:08+00:00,#WeWantJoe,@TheDemocrats,https://twitter.com/Nflnomore/status/1276327102107668481,0,"#WeWantJoe BEFORE dementia took over his mind. Not exactly the condition you want in a guy with his finger on the nation’s nuclear button. Let’s not forget, before Minneapolis, before COVID-19, EVERYBODY had jobs for the first time. @TheDemocrats  and  press created all this mess.",,1276327102107668481,1691.0
2020-06-26 00:57:52+00:00,,,https://twitter.com/SalCerasini/status/1276318729006206978,0,120 million dead from COVID...It’s not funny anymore...please somebody step up and help this guy...Dementia isn’t funny and shouldn’t be ridiculed... ,,1276318729006206978,1699.0
2020-06-25 23:48:01+00:00,,,https://twitter.com/wsealker/status/1276301148832628741,0,"First nearly half the population was wiped out by gun violence per his claim in one of the Democrat debates, and now 120 million wiped out with COVID. Is there anyone left? I imagine it must seem like a wasteland exists in his dementia riddled mind.",cvpayne,1276301148832628741,1715.0
2020-06-25 22:30:06+00:00,,,https://twitter.com/pat_lee/status/1276281541656805377,0,"On the press call, the CDC also announced changes to its definitions of people at high risk of COVID-19; it now includes those with asthma, dementia and a history of stroke, as well as people who are pregnant. ",,1276281541656805377,1722.0
2020-06-25 18:53:45+00:00,,,https://twitter.com/kingofthecentre/status/1276227098013728769,0,What's your view by the way on how a death is classed as covid. I had this discussion with someone the other day and I tried to use dementia as an example . Dementia doesn't actually kill anyone it's an accelerant that is what covid does and that's why it is listed,gisby_marc,1276227098013728769,1752.0
2020-06-25 18:25:58+00:00,,,https://twitter.com/BarbBarre1975/status/1276220102724255749,0,"He’s not a stable genius, either. Can someone PLEASE explain to him what the 19 in ‘Covid-19’ stands for? He has dementia and his brain can no longer retain simple facts.",JonLemire,1276220102724255749,1753.0
2020-06-25 16:43:06+00:00,,,https://twitter.com/NavyBeanChili/status/1276194218508247043,0,"I’m really glad I did the family zoom with her on Saturday. Even though one of the last things I heard her was “I married the weatherman”. Dementia sucks. But considering it could have been Covid, I’m grateful it was this.",,1276194218508247043,1763.0
2020-06-25 16:40:06+00:00,,,https://twitter.com/Jambowdee/status/1276193462006640640,0,COVID-19 itself isn't credible. Can we stop acting like this is an actual thing yet? It obviously isn't so let's stop being sheeple  and  pretending it is just because the dementia-crats say it is.,BreitbartNews,1276193462006640640,1764.0
2020-06-25 11:42:52+00:00,#dementia #Wellbeing,,https://twitter.com/HKaphengst/status/1276118659837104128,1,"Delighted to see this and just heard the good news that our project partner home, Belmont House is Covid free and starting to slowly allow visitors back in. Good news for the residents and their loved ones. #dementia #Wellbeing",artsandhealthie,1276118659837104128,1795.0
2020-06-25 09:43:43+00:00,#TeamWAST #wmty20,@WelshAmbulance,https://twitter.com/ClaireRoche19/status/1276088676838244354,4,Delighted to be hearing from one of our service users on his experience of dementia and the experience of his Carers during the Covid-19 lockdown at our @welshambulance Trust Board meeting today. An interal part of #TeamWAST #wmty20,,1276088676838244354,1806.0
2020-06-25 07:14:13+00:00,,,https://twitter.com/EliCusick/status/1276051052798844928,0,"I believe that he believes he is not racist, but his actions are racist. He is deluded, very clearly has dementia. He didn’t even know Finland was it’s own country, he thought Russia owned it. He has cut federal funding to Covid Testing, he is literally unable to run the country.",EliCusick,1276051052798844928,1814.0
2020-06-25 03:48:08+00:00,,,https://twitter.com/mikerogersompt/status/1275999192138293248,0,"Jerry, at a Mardi Gras cocktail party tonight. ~ 25 there. Several medical NP’s, MD’s & a DDS. Not one person other than me who knew anyone that died/ from COVID-19. A friend of mine lost his 85 yo mom to covid19 in NYS NH where Cuomo sent infected pts. COPD HBP DM DEMENTIA!",Jerry_DurhamPT,1275999192138293248,1829.0
2020-06-25 03:43:32+00:00,,,https://twitter.com/Calypso51/status/1275998032027410437,0,He's a madman. Has his dementia convinced him it's 2016 so he can go out and rally again? Is his brain in denial about covid and doesn't know he's hurting his own base? Or does the issue with his right arm signal that he really DID have a stroke?,BetteMidler,1275998032027410437,1830.0
2020-06-25 02:49:53+00:00,,,https://twitter.com/ianmSC/status/1275984532420743168,52,"The untold story of Covid, is the absurd level of increased deaths from people with Alzheimer disease and Dementia. The CDC posts this data, but no one is paying attention. This is the nursing home disaster. Respiratory diseases COMBINED are +4,836. Alzheimer’s is +15,024 ",,1275984532420743168,1832.0
2020-06-24 21:08:04+00:00,,,https://twitter.com/winkinj/status/1275898509049442305,0,The less he talks and exposes himself the better his chances. COVID quarantine will win it for him. You wouldn’t think in the TV age a guy with dementia would have a chance but here we are.,terrencemcd,1275898509049442305,1852.0
2020-06-24 20:20:54+00:00,#Diversealz,@YODsupporter,https://twitter.com/DiverseAlz/status/1275886640368672768,1,"#Diversealz Thurs: What price safety, what regard for safety during Covid? Backstory to this via @YODsupporter given two weeks to find homecare for partner with rare form of dementia. In our view, this is an important conversation with homecare at forefront. 8pmBST/3pmET",,1275886640368672768,1859.0
2020-06-24 19:02:23+00:00,,,https://twitter.com/PosterAccount11/status/1275866882264842240,0,"Does this hot garbage pile of dementia need a pop-up book to explain to him that COVID-19 was named because it was discovered a year ago in 2019? Jesus, for shame, America. Vote this imbecile out",Acyn,1275866882264842240,1868.0
2020-06-24 16:58:22+00:00,,,https://twitter.com/BoddyJoanna/status/1275835669697495042,0,There needs to be s balance between infection control and family contact. Care homes are keen to do this I think but need to have govt guidance to ensure it is as safe as can be. We know already that our response to covid is impacting severely people with dementia.😢,CathHamilton1,1275835669697495042,1885.0
2020-06-24 15:03:40+00:00,#DementiaCaf #COVID__19,@KevinQuaid3,https://twitter.com/EngagingDemIrl/status/1275806804207861763,8,You're invited to join us at the Virtual #DementiaCafé this Friday at 11am! Our guest speakers are @KevinQuaid3 and his wife Helena The theme is: How to handle living with dementia during #COVID__19 Email events@engagingdementia.ie to join!,,1275806804207861763,1902.0
2020-06-24 15:00:41+00:00,,,https://twitter.com/AdamFrenier/status/1275806057005277186,0,"Pearlstein writes one of the most substantial errors by the leadership team, was combining two dementia units, having 40 veterans together in a space designed for 25. This move was made, he says, despite some veterans testing positive for COVID-19 or suspected of having the virus",,1275806057005277186,1903.0
2020-06-24 14:54:58+00:00,#you,,https://twitter.com/eunanmacguinnes/status/1275804615733399552,0,Do a temperature check. Could be early onset of Covid/amnesia/dementia/regression/delirium To a point where they don’t realise their own lofty level of superiority. #you May want to warn him that in his sleep tonight it may come back to haunt him as a nightmare. Don’t ignore it!,officer_student,1275804615733399552,1905.0
2020-06-24 14:41:13+00:00,,,https://twitter.com/BrendaMKlein/status/1275801157856899074,1,"This is really vital for patients esp with dementia. They rely partly on regular visits to maintain a grasp on memory, normality. Dementia patients are currently dying excessively even without contracting covid. Outdoor visits must be possible soon. ",DrDMacaskill,1275801157856899074,1909.0
2020-06-24 14:32:48+00:00,,,https://twitter.com/zoester73/status/1275799037841739784,0,"True. People would have to stop dying altogether for there to be no recorded deaths “with” Covid. This has frustrated me from the outset. So many deaths from cancer, kidney failure, dementia and even old age recorded as Covid.",Anshul__K,1275799037841739784,1913.0
2020-06-24 14:21:32+00:00,,,https://twitter.com/MattPStout/status/1275796201997324289,0,"This is a striking finding: The ""most substantial error"" came on March 27, 2020: Soldiers' Home officials moved veterans from one dementia unit into another, even though both had some COVID cases. It ""resulted in more than 40 veterans crowded into a space designed to hold 25."" ",,1275796201997324289,1917.0
2020-06-24 14:18:02+00:00,#asthma #heartdisease #dementia #covid,@AngelikiStg,https://twitter.com/LevyCleanAir/status/1275795322409811969,11,"This is infuriating. Of course traffic is returning faster - you’ve provided no alternative @AngelikiStg - meanwhile children, older people, BAME and low income communities bear brunt of illegal air pollution #asthma #heartdisease #dementia #covid Welcome to Manchester 🚗🚗🚗 ",niallgriffiths,1275795322409811969,1919.0
2020-06-24 12:47:41+00:00,,,https://twitter.com/WendyPMitchell/status/1275772583678545923,9,"Mine, of course is dementia, and Sylvia now has incurable cancer and this Covid time has robbed us both of something of which the length is unknown….Time….time to make special memories.... ",,1275772583678545923,1928.0
2020-06-24 11:31:03+00:00,,,https://twitter.com/rungeordierun/status/1275753300680413184,0,“The new normal should be a concerted effort to improve everybody’s metabolic health. This would not only improve our immunity but would also vastly reduce all the problems we faced before Covid-19: obesity; cancer; type 2 diabetes; heart disease and dementia.” ,SpeddingCharlie,1275753300680413184,1931.0
2020-06-24 09:55:24+00:00,,,https://twitter.com/KateSwaffer/status/1275729227090984961,3,"It’s not too late to register for this DAI Webinar: Dementia, Human Rights, COVID  and  Self Care ",,1275729227090984961,1940.0
2020-06-24 04:11:01+00:00,#25AmmendmentWTF,,https://twitter.com/Allegradancer/status/1275642562494283782,0,I pray he is removed from office ASAP. He is guilty of manslaughter for his role in all the DEATH and sickness from Covid. He is guilty of so much more. His ineptitude is combined w/some neurological illness (dementia?). Narcissism exacerbates all of it. #25AmmendmentWTF,jasonbaum,1275642562494283782,1958.0
