Unnamed: 0,TweetID,Permalink,To,Text,Date,Retweets,Mentions,Hashtags
894,1278252934002806785,https://twitter.com/ForBrian_/status/1278252934002806785,KateLeeCEO,"The impact of Covid-19 is massive. If you get things right for ppl living with dementia, you tend to get it right for everyone. If you get things wrong, it hits those living with dementia the hardest 😥 ",2020-07-01 09:03:42+00:00,1,,
896,1278246410219974657,https://twitter.com/JoannaA64856017/status/1278246410219974657,,"#Dementia does not increase #risk for COVID-19, the respiratory illness caused by the new #coronavirus, just like dementia does not increase risk for #flu Dementia-related behaviors, increased #age and common #healthconditions that often accompany dementia may increase risk ",2020-07-01 08:37:47+00:00,0,,#Dementia #risk #coronavirus #flu #age #healthconditions
901,1278225651204530177,https://twitter.com/MikeJ_A/status/1278225651204530177,redwilkie,"Yes but...!! Heart/Lungs 170,000. 465/day Cancer 165,000. 450 a day Diabetes 70,000. 190/day Dementia 70,000. 190/day Flu 18,000. 50/day Those Five = 493,000. 1350 per day Covid @20/6. 43,000",2020-07-01 07:15:18+00:00,0,,
903,1278208416654266370,https://twitter.com/HelenKelsall3/status/1278208416654266370,SiobhanGregory1,I agree despite Covid @ChelwestEIC we are continually committed to improving fundamental standards of care for our patients with a diagnosis of dementia. ❤️ ,2020-07-01 06:06:49+00:00,0,@ChelwestEIC,
910,1278180135024246785,https://twitter.com/jvanderbeken/status/1278180135024246785,,COVID-19 Outbreak Hits South Bay Dementia Care Facility ,2020-07-01 04:14:26+00:00,1,,
917,1278153638024708096,https://twitter.com/Politic02953959/status/1278153638024708096,ABCPolitics,"Follow the docs orders, to be clear he doesn’t mean Covid reasons, what the doc actually said he is early stages of dimentia and it’s best he doesn’t show it in public",2020-07-01 02:29:08+00:00,0,,
926,1278115339784663043,https://twitter.com/JasonTLouis/status/1278115339784663043,amaryllisalpha,1. Covid-19 2a. Dimentia 2b. End stage kidney disease 2c. Knife to the heart Covid-19 related death.,2020-06-30 23:56:57+00:00,0,,
932,1278104055630434308,https://twitter.com/Marco73838565/status/1278104055630434308,BarbMcQuade,Rand Paul has Covid Dementia..Now Ignore him and Wear A Mask!!,2020-06-30 23:12:07+00:00,0,,
941,1278083050224652289,https://twitter.com/Chuckrapp73/status/1278083050224652289,Driquo,I’ll take COVID over dementia anyday.,2020-06-30 21:48:39+00:00,1,,
942,1278081512752197638,https://twitter.com/exeterageing/status/1278081512752197638,,Mitigating the impact of COVID-19 on people with dementia should be a public health priority. ,2020-06-30 21:42:32+00:00,0,,
943,1278081454032007171,https://twitter.com/MPSCChamber/status/1278081454032007171,,ICYMI: Todday's webinar: The Pivot - Facilities Caring for Seniors with Dementia During COVID-19 6/30/2020 ,2020-06-30 21:42:18+00:00,0,,
945,1278079041405194240,https://twitter.com/TwitMark11/status/1278079041405194240,Sweetpeap3,He was talking Covid and question was Dementia related. They test him for Denentia every day?,2020-06-30 21:32:43+00:00,0,,
946,1278076857540325376,https://twitter.com/Jwilkens_1/status/1278076857540325376,hayes_curtis,Stage 5 Dementia is worse than COVID,2020-06-30 21:24:03+00:00,0,,
948,1278068031961382913,https://twitter.com/DiverseAlz/status/1278068031961382913,,"#Diversealz Thurs: Dementia, Covid and Resilience 8pmBST/3pmET.",2020-06-30 20:48:58+00:00,3,,#Diversealz
949,1278067453952757766,https://twitter.com/DiverseAlz/status/1278067453952757766,inspiredbyway,"Hope to see you Thursday. Please wear your social worker's hat as we chat about dementia, covid and resilience. Also @dembkclub discussing @juliechristie1's Promoting Resilience in Dementia Care last Sunday July 8pmBST/3pmET",2020-06-30 20:46:41+00:00,3,@Dembkclub @juliechristie1,
951,1278062095834152960,https://twitter.com/cjcfreedom/status/1278062095834152960,Modster99,"You may not be aware of the 95% of 10 million that got covid, 70% will have long term new comorbidities including damaged lungs, type 1 diabetes, male sterility, heart problems, autoimmune diseases, fatigue syndrome, psychological problems, dementia, and more.",2020-06-30 20:25:23+00:00,0,,
952,1278061461902888964,https://twitter.com/DiverseAlz/status/1278061461902888964,,What has staying at home during covid brought you/us/the dementia world? #diversealz #cchangedem,2020-06-30 20:22:52+00:00,3,,#diversealz #cchangedem
956,1278059231418220546,https://twitter.com/DiverseAlz/status/1278059231418220546,,"Staying at home during covid...has highlighted the challenges of how to keep people with dementia safe, including handwashing reminders. @inspiredbyway mentioned additional precautions taken i.e washing shopping etc. #healthandsafety #diversealz #cchangedem",2020-06-30 20:14:00+00:00,4,@inspiredbyway,#healthandsafety #diversealz #cchangedem
957,1278057246535139328,https://twitter.com/helenfindlay/status/1278057246535139328,DiverseAlz,"Without some direct intervention about dementia so people generally understand more about it I'm not sure how covid would help people to see it differently. For those directly affected by dementia, then could possibly change their perceptions of it #diversealz #Cchangedem",2020-06-30 20:06:07+00:00,4,,#diversealz #Cchangedem
962,1278051999045607430,https://twitter.com/brain_Xchange/status/1278051999045607430,,I just uploaded “COVID-19 Infection in Persons Living With Dementia” to #Vimeo:,2020-06-30 19:45:16+00:00,1,,#Vimeo
963,1278050818567135233,https://twitter.com/DiverseAlz/status/1278050818567135233,,Staying at home during Covid is showing some of us that a caller to a charity dementia helpline could be a person with dementia who could offer valuable support #Cchangedem #diversealz.,2020-06-30 19:40:34+00:00,4,,#Cchangedem #diversealz
966,1278046341160026113,https://twitter.com/priscao/status/1278046341160026113,Laolaw,"In one statement you said covid is a scam. Immediately after, the same you said covid is real. How does it feel to speak from both sides of one mouth? Are you naturally a confused person? Or is it early onset dementia? Hmm",2020-06-30 19:22:47+00:00,0,,
969,1278045209004310528,https://twitter.com/DiverseAlz/status/1278045209004310528,,Staying at home during Covid...has highlighted issues around BAME/people of colour that has drawn global attention. Just have to add dementia to the mix. #Cchangedem,2020-06-30 19:18:17+00:00,4,,#Cchangedem
972,1278041295055978496,https://twitter.com/DiverseAlz/status/1278041295055978496,,"How is everyone on the chat today? Let's start with an icebreaker before we start with a sentence that you can choose to use or just focus on sense of home, covid and dementia. We always have Covid and dementia in mind. #Cchangedem",2020-06-30 19:02:44+00:00,3,,#Cchangedem
974,1278032839255248896,https://twitter.com/signpostnorfolk/status/1278032839255248896,Channel4News,"Is he clinically insane? He voted against it last week, maybe he needs a #dementia test, not a #Covid_19 test?",2020-06-30 18:29:08+00:00,1,,#dementia #Covid_19
976,1278026237101965318,https://twitter.com/IreneTissington/status/1278026237101965318,mrdanwalker,"Covid-19 has revealed that care for the elderly needs to be drastically improved. Will the government allocate funds for research into Dimentia, and care for those who feel they are too old to matter?",2020-06-30 18:02:54+00:00,0,,
979,1278015577269792770,https://twitter.com/longevitycourse/status/1278015577269792770,,Dementia gene raises risk of severe COVID-19 ,2020-06-30 17:20:32+00:00,0,,
981,1278005091593789443,https://twitter.com/lomelindi12/status/1278005091593789443,HelenTeeDubU,"Good idea. May be too early for causal links, I don’t know. Effect of #Covid in accelerating dementia behaviours, anyone? (Not talking about delirium) @AlzResearchUK @DementiaUK",2020-06-30 16:38:52+00:00,0,@AlzResearchUK @DementiaUK,#Covid
983,1278003178261434369,https://twitter.com/kevshaw99/status/1278003178261434369,dirk_p,"70,000 people - the excess deaths - the ONS estimates that almost all are Covid-19 deaths (the bulk of the difference between official Covid-19 figures and excess deaths is a huge increase in dementia and ""old age"" related deaths in care homes, ONS reckons these are all Covid-19)",2020-06-30 16:31:16+00:00,0,,
991,1277994431661182978,https://twitter.com/SilkCutBlue/status/1277994431661182978,LikeGoinThisWay,"It's something of an unmentionable. People die. Some who wouldn't last to Christmas and would eventually go with pneumonia on death certs now instead have ""Covid"" or ""Poss Covid?"". Honestly, for some severe dementia patients who had stopped eating I think it's early release.",2020-06-30 15:56:31+00:00,0,,
995,1277988668901404673,https://twitter.com/TexianJoe/status/1277988668901404673,al_bryant17,How will electing a creepy pedo with dementia get rid of COVID-19? Does being senile give you magical powers over viruses?,2020-06-30 15:33:37+00:00,0,,
998,1277987341328461824,https://twitter.com/fuck_blm_antifa/status/1277987341328461824,PleiadianAzera,Your post was on dementia not covid. Im confused!,2020-06-30 15:28:20+00:00,0,,
1000,1277979970464215041,https://twitter.com/Naveena10/status/1277979970464215041,,.@LEAD_Coalition #dementia #Covid_19 #racism Blog: Alzheimer's Disease and the COVID-19 Pandemic ,2020-06-30 14:59:03+00:00,0,@LEAD_Coalition,#dementia #Covid_19 #racism
1001,1277978930704601104,https://twitter.com/salop_cabbie/status/1277978930704601104,PeterStefanovi2,"Ah but in Germany if you die and have both dementia and COVID, the cause of death on the death certificate is dementia. If in Uk and you die whilst suffering both ailments, COVID is recorded as cause of death. Easy to manipulate and skew figures....",2020-06-30 14:54:55+00:00,0,,
1002,1277976447110443015,https://twitter.com/nwarikoo/status/1277976447110443015,,"When Covid-19 hits the brain, it can cause strokes, psychosis and a dementia-like syndrome, new survey shows ""The study underscores how aggressively the coronavirus can attack beyond the lungs, and the risk the disease can pose to younger adults."" ",2020-06-30 14:45:03+00:00,6,,
1003,1277974633707220994,https://twitter.com/HospitalProNews/status/1277974633707220994,,"“Hope in the Age of Dementia” new programme exploring international developments in dementia, includes NUI Galway research centre Facebook Live Event to explore Issues facing older people in the age of COVID-19 Thursday, 2 July at 6pm. ",2020-06-30 14:37:50+00:00,0,,
1005,1277969143770185730,https://twitter.com/Dementia4meet/status/1277969143770185730,,"COVID-19 challenges for #Dementia. Don't make your loved ones suffer. Meet global experts @14 International Conference on Alzheimer's Disease and Dementia Oct 12-13, 2020 at Zurich, Switzerland. #Dementiaconference #conferences #Alzheimers",2020-06-30 14:16:02+00:00,0,@14,#Dementia #Dementiaconference #conferences #Alzheimers
1006,1277967377569771521,https://twitter.com/LutonDAA/status/1277967377569771521,,"People living with dementia and their carers have been hit hard by Covid-19. If you are a #business, #service or a #community or #volunteer group in #Luton I have info about how you can support them. I can offer toolkits, webinars and information sessions. Interested?",2020-06-30 14:09:00+00:00,3,,#business #service #community #volunteer #Luton
1007,1277964221632794630,https://twitter.com/Chris_Bajilion/status/1277964221632794630,eflizzo,"You're a special type of dumb but it's a slow day. So if you catch COVID-19 and only end up with permanent psychosis or dementia, that's a positive outcome for you? That's no big deal? ",2020-06-30 13:56:28+00:00,0,,
1008,1277964072244269061,https://twitter.com/AliveTrump/status/1277964072244269061,MelissaAFrancis,@NYGovCuomo 100% fear mongering! Covid survival now over 99%  and  death rate plummeting!! You are trying 2 close us down 2 steal th election for a puppet w/ dementia. This is completely shameful! We will not let dems close us down! Flatten the curve? bahhhh!! masks? bahahaha!,2020-06-30 13:55:52+00:00,0,@NYGovCuomo,
1014,1277957878767329280,https://twitter.com/mycarecopper/status/1277957878767329280,janephilpott,"The problem I have with these figures the media uses is that dementia, for example, kills more people in one day and has outpaced COVID since the lockdown - Data is fear-mongering. ",2020-06-30 13:31:16+00:00,0,,
1021,1277942454390599683,https://twitter.com/khoisansun/status/1277942454390599683,99freemind,"An 80 year old neighbour went to hospice with cancer and dementia. He passed away on Sunday night with Covid 19. It is all such bullshit, they need to spike the numbers to keep it going.",2020-06-30 12:29:58+00:00,0,,
1026,1277922509355188225,https://twitter.com/pinkichiban/status/1277922509355188225,HeldinEU,"As someone with covid, I don't mind you protecting yourself with a mask etc, I don't want to pass it on. I can see that it's a barrier for communication if patient has hearing issues or dementia etc.",2020-06-30 11:10:43+00:00,0,,
1032,1277900840804798464,https://twitter.com/ApproachStaffs/status/1277900840804798464,,📣*Can you #donate to our Dementia Activity Pack #Appeal?*📣We are seeking items we can include in themed activity packs to support #NorthStaffordshire families affected by #dementia through the isolation of Covid-19 #charityrequest @DougieMacStoke,2020-06-30 09:44:37+00:00,3,@DougieMacStoke,#donate #Appeal #NorthStaffordshire #dementia #charityrequest
1042,1277862727638228994,https://twitter.com/primadonnamagph/status/1277862727638228994,,"COVID-19 Effects May Also Cause Stroke, Dementia-Like Problems, Study Finds ",2020-06-30 07:13:10+00:00,0,,
1043,1277860588459372545,https://twitter.com/SaraRC1/status/1277860588459372545,queenofironyRN,"We got a naggy email about charting about pain reassement “within an hour” since that was something JC said we need to improve. Ok, then don’t give me 3 covid + pts, two who need interpreters and one heavy care w dementia. I’m not magic.",2020-06-30 07:04:40+00:00,0,,
1044,1277859287122001920,https://twitter.com/cryptobomb/status/1277859287122001920,,"How dementia deaths DOUBLED at Covid's peak: Toll of 25,000 patients died in just two months of the pandemic, figures reveal ",2020-06-30 06:59:30+00:00,0,,
1054,1277782353348145153,https://twitter.com/looking4mehere/status/1277782353348145153,BenRevenge,You need to be tested. For COVID. And dementia.,2020-06-30 01:53:47+00:00,0,,
1062,1277762888015458304,https://twitter.com/olds_hurst/status/1277762888015458304,RepJimBanks,It didn't work before and it's not going to work now. The Democrats are petrified because their candidate is a an old man with dementia so now they're grabbing at straws grabbing at anything they can including the new phony baloney covid scare. Pathetic anti-American creeps.Ended,2020-06-30 00:36:26+00:00,0,,
1066,1277744927208804353,https://twitter.com/Andrew_Steward9/status/1277744927208804353,electrocoilz,"Barely lethal! 15k people have died of Covid in Scotland, 6k of heart disease, 6k Dementia, nearly 4k lung cancer. 60 murdered. That 1 person was killed in a knife attack by an asylum seeker is a tragedy but doesn't make asylum seekers the no.1 threat to scotland.",2020-06-29 23:25:04+00:00,0,,
1078,1277705281636532231,https://twitter.com/SuzHammad/status/1277705281636532231,,"A brilliant piece and must read. “Dementia is a masterclass in physical, psychological, financial and spiritual challenge.” What with Covid-19?! Blog: Alzheimer's Disease and the COVID-19 Pandemic ",2020-06-29 20:47:32+00:00,0,,
1085,1277672376080240642,https://twitter.com/mason4233/status/1277672376080240642,,Events and Conferences for Dementia and Alzheimer's previous webinars during COVID-19 lockdown from ⁦@3NDWG⁩ ⁦@AlzSocDemVoice⁩ ⁦@alzheimerssoc⁩ ⁦@AlzSocCymru⁩ ⁦@AlzheimerEurope⁩ ⁦@AlzDisInt⁩,2020-06-29 18:36:47+00:00,4,@3NDWG @AlzSocDemVoice @alzheimerssoc @AlzSocCymru @AlzheimerEurope @AlzDisInt,
1086,1277664849774866436,https://twitter.com/DoctorAnandhi/status/1277664849774866436,DukePsychiatry,Psychiatrists will have to play an important role in the identification and management of neuropsychiatric complications of COVID-19. #COVID19 #neuropsychiatry @AACAP @NAMICommunicate @socalnpg @psycare_india @GillbergCentre @Dementia_Action @vivek_murthy,2020-06-29 18:06:52+00:00,1,@AACAP @NAMICommunicate @socalnpg @psycare_india @GillbergCentre @Dementia_Action @vivek_murthy,#COVID19 #neuropsychiatry
1092,1277659332323278848,https://twitter.com/mason4233/status/1277659332323278848,,Video and slides of the 4th LTCcovid webinar (8th June) on the impact of COVID-19 on people living with dementia – Resources to support community and institutional Long-Term Care responses to COVID-19 ,2020-06-29 17:44:57+00:00,1,,
1105,1277605259506970625,https://twitter.com/epinborough/status/1277605259506970625,,"“A new survey reveals a wide range of serious psychiatric and neurological complications tied to Covid-19 — including stroke, psychosis, and a dementia-like syndrome.” ",2020-06-29 14:10:05+00:00,0,,
1106,1277605104284246016,https://twitter.com/celticmhan/status/1277605104284246016,CMGC13899814,No. Figures are false. Folk with severe onset dementia that develope pneumonia are having covid-19 put as cause of death. I've seen first hand doctor putting covid-19 on a cancer patients death certificate. The families response was one of pure disbelief and anger. One of many...,2020-06-29 14:09:28+00:00,0,,
1111,1277591756238999552,https://twitter.com/Aida_Suarez_/status/1277591756238999552,,"""We now have the opportunity to learn from these first experiences with COVID-19 and be better prepared so that, in future waves, people living with dementia are not left behind."" Our rapid response to @bmj_latest, with @Gill_Livingston and @AdelinaCoHe:",2020-06-29 13:16:25+00:00,16,@bmj_latest @Gill_Livingston @AdelinaCoHe,
1116,1277586275479027712,https://twitter.com/TAPadvocacy/status/1277586275479027712,,"Our #advocates have been working hard during #lockdown Just in terms of phone calls alone, the no. of people coming into our referral line has more than doubled since 1 March 2020. #advocacy #userinvolvement #mentalhealth #learningdisabilities #olderpeople #dementia #Covid_19",2020-06-29 12:54:39+00:00,2,,#advocates #lockdown #advocacy #userinvolvement #mentalhealth #learningdisabilities #olderpeople #dementia #Covid_19
1119,1277584327866540035,https://twitter.com/PlungerRed/status/1277584327866540035,TAKDOWNMAN5150,Ummm... what happened to Liberals promoting Social Justice over Social Distancing? The fact you looneys claim the Covid virus knows to avoid protestors is straight-jacket level dementia.👇🏽 ,2020-06-29 12:46:54+00:00,0,,
1121,1277582864482209794,https://twitter.com/katesutton69/status/1277582864482209794,,"So they could have prevented thousands of people of people dying from heart attacks, cancer and dementia WITH Covid. How exactly? And if they are incompetent then I guess every Government in the world that has had deaths from Covid are also incompetent!",2020-06-29 12:41:05+00:00,0,,
1126,1277567581709352961,https://twitter.com/SiobhanGregory1/status/1277567581709352961,,"@HelenKelsall3 @donchelwest Great to speak to you last week and discuss current and future ideas for London dementia clinical network @ChelwestFT . Strange but refreshing to talk abt pt care, innovation and not only in COVID context. Gr8t work",2020-06-29 11:40:22+00:00,0,@HelenKelsall3 @donchelwest @ChelwestFT,
1132,1277551254496043012,https://twitter.com/YvonneSManson/status/1277551254496043012,,You can’t believe how happy creating that dementia ambassador folder made me today. The start of the new adventure and something not just about covid. #MondayMotivation #dementia #Nursing #Leadership #NewTeam #collaboration,2020-06-29 10:35:29+00:00,1,,#MondayMotivation #dementia #Nursing #Leadership #NewTeam #collaboration
1147,1277502224344678400,https://twitter.com/CatsCanines/status/1277502224344678400,CatsCanines,"You say 'look at the death numbers' - the point is people who die from non covid conditions are not being treated  and  when they die covid is being put on death certs. Its the same if someone dies from dementia, covid is cod on certs. You may not want to hear it but its happening.",2020-06-29 07:20:39+00:00,0,,
1149,1277500483205292033,https://twitter.com/hackbridgestink/status/1277500483205292033,,"#Covid_19 kills. #airpollution kills too, #heartdisease #dementia #asthma increases with the #airpollution. Burning the newly manufactured #corona-#plastic can't help. #Coronavirus and the return of #plastic",2020-06-29 07:13:44+00:00,0,,#Covid_19 #airpollution #heartdisease #dementia #asthma #airpollution #corona #plastic #Coronavirus #plastic
1154,1277477477653385217,https://twitter.com/JayneMcCubbinTV/status/1277477477653385217,,Dementia Mick ... we’ve been spared Covid but not loss xxx,2020-06-29 05:42:19+00:00,0,,
1178,1277328817732771840,https://twitter.com/ianmSC/status/1277328817732771840,benpershing,"Or, you know, the truth, which is that tens of thousands of “Covid” deaths were in people who had Alzheimer’s and Dementia in nursing homes in the northeast and parts of the Midwest. Because Covid was a contributor to the death of extremely elderly and wick people.",2020-06-28 19:51:36+00:00,1,,
1187,1277291993803128833,https://twitter.com/DavosLiveMusic/status/1277291993803128833,KatyJayne101,"Narcissism, privilege, sociopathy, racism, physical awkwardness, bad hair, bullshit, lies, covid death rates, dodgy private lives, vascular dementia, elitism, unattractiveness, eugenics (probly), ineptitude.",2020-06-28 17:25:16+00:00,0,,
1194,1277282943086387200,https://twitter.com/postdiscipline/status/1277282943086387200,,We've long known that with declining fertility & increased longevity the age structure of populations is changing. Has been concern about pay-as-you-go social security & survival into dementia  and  immobility. But COVID-19 shows how little prepared we are ,2020-06-28 16:49:19+00:00,1,,
1197,1277275472603340800,https://twitter.com/AriCuperfain/status/1277275472603340800,,Increased year-over-year mortality among those with dementia in the months of the COVID-19 pandemic #Alzheimers #COVID19,2020-06-28 16:19:37+00:00,0,,#Alzheimers #COVID19
1213,1277227627498147840,https://twitter.com/yes2indy/status/1277227627498147840,sansculotte99,Was in an ortho ward at the big hospital - they were having to cope with covid patients and an amazing number of dementia peeps who had fallen and broken something,2020-06-28 13:09:30+00:00,1,,
1222,1277205926127247361,https://twitter.com/localhostsci/status/1277205926127247361,,"A study of 153 patients treated during the acute phase of the COVID-19 pandemic describes a range of neurological and psychiatric complications that may be linked to the disease, including stroke and an altered mental state such as brain inflammation, psychosis and dementia-…",2020-06-28 11:43:16+00:00,0,,
1238,1277061117714587649,https://twitter.com/bettycjung/status/1277061117714587649,bettycjung,"Evidence indicated certain populations ""might be at an increased risk"" of severe COVID-19 infection, including those with lung diseases such as moderate to severe asthma and cystic fibrosis, cerebrovascular disease, neurologic conditions such as dementia, and pregnancy. ",2020-06-28 02:07:51+00:00,1,,
1239,1277059211927658496,https://twitter.com/AgingInHarmony/status/1277059211927658496,,"Are you worried about your aging loved ones with Dementia? Join Elder Consult for a Live Virtual Workshop on “CARE Strategies: Caregiving in the Time of Covid. Tuesday,6/30, 6-7 PM. Free event, but must RSVP at ",2020-06-28 02:00:17+00:00,0,,
1247,1277034532261302281,https://twitter.com/BJP92691955/status/1277034532261302281,CarmineSabia,Personally 1 with Dementia wouldn't servive Covid-19 Pandemic! Pre-existing conditions don't hold out against Covid-19! Learn before you tweet! You'll come off more Empathetic then Pathetic! ,2020-06-28 00:22:13+00:00,0,,
1256,1277009668318035969,https://twitter.com/houstonelderly/status/1277009668318035969,,I just uploaded “Living With Dementia During The COVID-19 Pandemic” to #Vimeo:,2020-06-27 22:43:25+00:00,0,,#Vimeo
1259,1276994074294140934,https://twitter.com/snowstar444/status/1276994074294140934,MysterySolvent,"Irreversible syphilis dementia, or maybe Covid 19, or severe coronary artery disease. Or all of the above.",2020-06-27 21:41:27+00:00,0,,
1260,1276991923388125185,https://twitter.com/321Dorian/status/1276991923388125185,FINALLEVEL,"I wish I had the time! I am grateful to be working when so many can’t. But damn I’m tired! Dementia and Alzheimer’s patients wear you out! Plus Covid testing every 2 weeks, Lord I wish I could afford a maid!",2020-06-27 21:32:54+00:00,0,,
1261,1276988306757054464,https://twitter.com/Giantslifer/status/1276988306757054464,sltrib,"Unfortunately... yes. Which why Utah wants to be the first to break a per capita number of COVID-19 cases. They like being good at something, and Dementia Don has been on the state's favorite national news essentially saying masks are stupid... so the blind go with the dumb.",2020-06-27 21:18:32+00:00,0,,
1280,1276919235911000064,https://twitter.com/LifeboatHQ/status/1276919235911000064,,"Can Covid Damage the Brain? For three months, Chelsea Alionar has struggled with fevers, headaches, dizziness and a brain fog so intense it feels like early dementia. ",2020-06-27 16:44:04+00:00,3,,
1284,1276904072164016128,https://twitter.com/rosco256/status/1276904072164016128,P3Eng,Yes Light kills Dementia and Covid,2020-06-27 15:43:49+00:00,0,,
1286,1276902105173889025,https://twitter.com/MJCarty/status/1276902105173889025,,Why dementia and Covid are such a deadly combination (Telegraph) ,2020-06-27 15:36:00+00:00,1,,
1291,1276884690050277384,https://twitter.com/Lechatbon/status/1276884690050277384,,"First UK-wide study describes neurological complications in some survivors of severe COVID-19. They included stroke, encephalopathy, encephalitis, and new psychiatric conditions, — mood disorders, psychosis, dementia. #COVID19 #coronavirus #brain",2020-06-27 14:26:48+00:00,0,,#COVID19 #coronavirus #brain
1293,1276877940488355840,https://twitter.com/BuddyInspector/status/1276877940488355840,jason_howerton,Dementia has hit Democrat leaders worse than Covid.,2020-06-27 13:59:58+00:00,0,,
1295,1276867833104908288,https://twitter.com/justinpeterdrew/status/1276867833104908288,,"A third of patients in hospital for two weeks or more with COVID-19 die, with dementia and obesity the underlying health conditions carrying the biggest risk a study has claimed. ",2020-06-27 13:19:49+00:00,0,,
1298,1276863282935185409,https://twitter.com/Samwillsort/status/1276863282935185409,RichardBurgon,"In the last week alone, three times more people died of heart disease than Covid, three times more of cancer and a similar number from dementia.",2020-06-27 13:01:44+00:00,1,,
1304,1276849982033858560,https://twitter.com/KamranBeg3/status/1276849982033858560,ZartashChaudhry,Covid with onset of dementia,2020-06-27 12:08:53+00:00,0,,
1307,1276841163849375744,https://twitter.com/smahaydock/status/1276841163849375744,AnthemRespect,Oh dementia is spreading like COVID,2020-06-27 11:33:50+00:00,0,,
1313,1276822503374151680,https://twitter.com/APPOlderAdults/status/1276822503374151680,,"Very productive meeting today @APPOlderAdults @APPinNHS promoting psychodynamic approaches to covid, dementia, older adults in the NHS 🙏",2020-06-27 10:19:41+00:00,0,@APPOlderAdults @APPinNHS,
1316,1276809635169619968,https://twitter.com/DBen31389275/status/1276809635169619968,CNN,"Dementia claimed that 150 million Americans have been killed by guns.120 million by covid. That would leave 60 million people alive in America today. Forget being Potus..He is unfit to work as a crossing guard. Meanwhile Pelosi tries to honor George ""Kirbys""name. #Dementia2020",2020-06-27 09:28:33+00:00,0,,#Dementia2020
1317,1276809572859219968,https://twitter.com/FrancoisPVanZyl/status/1276809572859219968,iWebPaul,Yes you do not want people with cognitive issues running the show. Like our minister in charge of the Covid-19 disaster caused by the ANC. She could not answer in which municipality the SA capital is in. Doubt if she knows the Capitol but that was not the question. Dementia,2020-06-27 09:28:18+00:00,0,,
1322,1276797382357733387,https://twitter.com/laticsbird/status/1276797382357733387,Mountie31,He’s sick alright - and I don’t mean with dementia or Covid.,2020-06-27 08:39:52+00:00,0,,
1325,1276784949987852288,https://twitter.com/Aida_Suarez_/status/1276784949987852288,,Impact of COVID-19 Pandemic Restrictions on Community-Dwelling Caregivers and Persons With Dementia ,2020-06-27 07:50:28+00:00,3,,
1328,1276770931864670209,https://twitter.com/KCODUNN/status/1276770931864670209,nowthisnews,"@POTUS also confirmed how limited his intellectual reach has become. His threat isn't COVID, it's dementia... he's hitting the AMP and scrambling his brain. If we discover more cases the numbers go up... So stop that crap. Oh, and tests are bad -- false positives everywhere.",2020-06-27 06:54:46+00:00,0,@POTUS,
1330,1276762464332460032,https://twitter.com/TheCovidCall1/status/1276762464332460032,,"After 9, @radiodeclan is back with loads to discuss including... ➡️emerging from cocooning with Irish music legend Paddy Cole ➡️How Wicklow Dementia Support are continuing to help people during COVID-19 Plus ➡️A Carnew Firefighter tells us how he made PPE to help the frontline",2020-06-27 06:21:07+00:00,1,@radiodeclan,
1341,1276708710535106560,https://twitter.com/carmel_taglia/status/1276708710535106560,joshgad,"62 yo man, early dementia. Doing well at asst'd lvg cntr. Got CoVid. Ended up in hosp for 1.5 months due to cntr wanting test to Prove he was negative. Hosp said Not necessary. Went to New cntr due to standoff. Died shortly after-acceleration of dementia. I blame CoVid politics. ",2020-06-27 02:47:31+00:00,0,,
1342,1276704687094284288,https://twitter.com/ingentium_COVID/status/1276704687094284288,,"When Covid-19 hits the brain, it can cause strokes, psychosis and a dementia-like syndrome, new survey shows ",2020-06-27 02:31:32+00:00,0,,
1343,1276693613989244930,https://twitter.com/ISMAILONAY7/status/1276693613989244930,mcuban,"Who runs the country?Dementia,Covid-19,Lies-Lies,Lies?",2020-06-27 01:47:32+00:00,0,,
1345,1276679634260766725,https://twitter.com/jcole_1973/status/1276679634260766725,GOPChairwoman,America hopes that you catch COVID-19 you worthless piece of shit!!! You better go get treated for Dementia you brain dead AssHat!!! ,2020-06-27 00:51:59+00:00,0,,
1352,1276660314134609920,https://twitter.com/InteractProgram/status/1276660314134609920,,"“Ten patients developed psychosis as a result of COVID-19, and six developed a dementia-like syndrome.” Source: The Lancet ",2020-06-26 23:35:12+00:00,0,,
1360,1276648835880796160,https://twitter.com/Notthatblair/status/1276648835880796160,drjanaway,The crisis in carer breakdown that thanks to our current situation is just around the corner. I am involved with people with dementia and their carers and the looming crisis is bigger than anybody thinks. Dementia is the forgotten area of Covid #dementia,2020-06-26 22:49:36+00:00,0,,#dementia
1361,1276648707555856385,https://twitter.com/Question714/status/1276648707555856385,Lady_Blazes,"Lol. Can we at least vote for what we want to fight in round 2??? Vote 1 for Covid-20 Vote 2 for Dengue Vote 3 for SARS Vote 4 for H2N1 Vote 5 for a global sprinkling of all of the above combined with the continued battle against cancer, diabetes, dementia, etc",2020-06-26 22:49:05+00:00,0,,
1370,1276639690804862976,https://twitter.com/eule_tina/status/1276639690804862976,PandemicCovid20,"„wide range of serious psychiatric and neurological complications tied to Covid-19 - including stroke, psychosis, and a dementia-like syndrome.The study underscores how aggressively the coronavirus can attack beyond the lungs, and the risk the disease can pose to younger adults.“ ",2020-06-26 22:13:15+00:00,1,,
