Unnamed: 0,TweetID,Permalink,To,Text,Date,Retweets,Mentions,Hashtags
1797,1276111690342465536,https://twitter.com/nchadborn/status/1276111690342465536,AlzDisInt,.@PaolaBarbarino asking countries to submit data on #COVID19 mortality for people with #dementia - important to understand global impact of COVID for people with dementia. Also for countries with no dementia strategy - we need strategies in place now! (commitment by 2025),2020-06-25 11:15:10+00:00,0,@PaolaBarbarino,#COVID19 #dementia
1798,1276111648986738688,https://twitter.com/Jclaudia1/status/1276111648986738688,Mistierain,"Well Covid patients make the most money for the nursing homes, so why shouldn’t hospitals get their fair shake? Do like the nursing homes and push out the elderly and children into seedy motels. Let those with dementia wander the streets until they are lost /sarcasm",2020-06-25 11:15:00+00:00,0,,
1799,1276111229724098560,https://twitter.com/SimoneBlackwo15/status/1276111229724098560,AlzDisInt,#COViD has changed the world and we must work together to ensure Dementia care is not forgotten- Kate Swaffer CEO~ Dementia Alliance International ,2020-06-25 11:13:20+00:00,0,,#COViD
1800,1276109803039883269,https://twitter.com/EssexDementia/status/1276109803039883269,,Dementia in care homes and COVID-19 @MIUI|,2020-06-25 11:07:40+00:00,0,@MIUI,
1802,1276106549828747264,https://twitter.com/BruceMohl/status/1276106549828747264,,"A long series of poor decisions led to catastrophe at the Holyoke Soldiers’ Home, with the biggest mistake being the consolidation of two dementia units, which combined elderly vets with COVID-19 with those who were not infected. ",2020-06-25 10:54:45+00:00,0,,
1803,1276100086527922177,https://twitter.com/Charlot97228308/status/1276100086527922177,,Ontario COVID-19: Wife of dementia patient left devastated when hospital denies caregiver entry ,2020-06-25 10:29:04+00:00,0,,
1806,1276088676838244354,https://twitter.com/ClaireRoche19/status/1276088676838244354,,Delighted to be hearing from one of our service users on his experience of dementia and the experience of his Carers during the Covid-19 lockdown at our @welshambulance Trust Board meeting today. An interal part of #TeamWAST #wmty20,2020-06-25 09:43:43+00:00,4,@WelshAmbulance,#TeamWAST #wmty20
1812,1276053862223417344,https://twitter.com/MariaLB1966/status/1276053862223417344,,"@GMB my man had dementia, in a care home. She passed away, no Covid but depression because I used to visit her every day and then not at all xx she stopped eating and drinking",2020-06-25 07:25:23+00:00,0,@GMB,
1814,1276051052798844928,https://twitter.com/EliCusick/status/1276051052798844928,EliCusick,"I believe that he believes he is not racist, but his actions are racist. He is deluded, very clearly has dementia. He didn’t even know Finland was it’s own country, he thought Russia owned it. He has cut federal funding to Covid Testing, he is literally unable to run the country.",2020-06-25 07:14:13+00:00,0,,
1816,1276037038777593861,https://twitter.com/Yardsale_Mind/status/1276037038777593861,politicalmath,"Also for reference: median survival time for nursing home residents is about 6 mos. Average is 2.2 yrs, possibly because dementia sufferers tend to live 5-10 yrs. Logic would point to COVID deaths largely among the very ill. That’s the case of deaths outside nursing homes.",2020-06-25 06:18:32+00:00,0,,
1817,1276036882686754818,https://twitter.com/laurajanebroad/status/1276036882686754818,,"@WWLNHS I understand why due to COVID but mum took dad to A and E  and  wasnt allowed for stay with him as he doesn’t have dementia / not his carer. He’s confused, has a head injury and possibly post-ictal. It’s not just people with dementia that need someone to attend with them. 😡",2020-06-25 06:17:55+00:00,0,@WWLNHS,
1830,1275998032027410437,https://twitter.com/Calypso51/status/1275998032027410437,BetteMidler,He's a madman. Has his dementia convinced him it's 2016 so he can go out and rally again? Is his brain in denial about covid and doesn't know he's hurting his own base? Or does the issue with his right arm signal that he really DID have a stroke?,2020-06-25 03:43:32+00:00,0,,
1831,1275991301473918977,https://twitter.com/KamranBeg3/status/1275991301473918977,,"It's amazing how all the mistakes and warts of the past are being laid at the doorstep of PMIK / PTI. Besides the Covid, it seems Dimentia is also on the rise in the opposition / media ranks.",2020-06-25 03:16:47+00:00,2,,
1832,1275984532420743168,https://twitter.com/ianmSC/status/1275984532420743168,,"The untold story of Covid, is the absurd level of increased deaths from people with Alzheimer disease and Dementia. The CDC posts this data, but no one is paying attention. This is the nursing home disaster. Respiratory diseases COMBINED are +4,836. Alzheimer’s is +15,024 ",2020-06-25 02:49:53+00:00,52,,
1835,1275973562822733826,https://twitter.com/OleVetUSAF/status/1275973562822733826,,"Leadership of a home for aging veterans in Massachusetts where nearly 80 residents with the COVID-19 have died packed dementia patients into a crowded unit as the virus spread, one of several “utterly baffling” decisions that helped the disease run rampant ",2020-06-25 02:06:18+00:00,26,,
1836,1275965804786434048,https://twitter.com/gotmoxie2/status/1275965804786434048,EinsteinsMagic,He’s faking the dementia but he will get covid (faked) and die and they will usher in someone. They will make him a maryter.,2020-06-25 01:35:28+00:00,1,,
1838,1275962634299375617,https://twitter.com/thelakesshow/status/1275962634299375617,,"A Tale of “It won’t hurt to try...” 85+ y.o 👴🏻 h/o HFrEF, moderate to severe dementia presents to ED from ECF w/ SOB and AMS. + for COVID 1 week prior. Patient has documented wishes for DNR/DNI. Initial goals of care convo in ED with son acknowledges those wishes.",2020-06-25 01:22:52+00:00,2,,
1839,1275950578548518913,https://twitter.com/EllieMellie1/status/1275950578548518913,EllieMellie1,Cervical cancer. Flu. Measles. Rabies. Ebola. Covid-19. Shingles. Motor Neurone. Dementia. Parkinson’s. Huntington’s. Lukemia. Muscular Dystrophy. Malaria.,2020-06-25 00:34:58+00:00,0,,
1840,1275949470681686016,https://twitter.com/alzcalgary/status/1275949470681686016,,We are so thankful to our partner Gordie Howe C.A.R.E.S. whose support has truly enhanced our ability to serve local families impacted by dementia during COVID-19. #ALZYYC,2020-06-25 00:30:34+00:00,0,,#ALZYYC
1847,1275914072349741057,https://twitter.com/EllaCritchley/status/1275914072349741057,,"The @DementiaAllianc Webinar: “Dementia, Human Rights, Selfcare and COVID-19” was truly inspirational, thank you for such a fabulous presentation 🤗. #HumanRights4All “It’s not until people believe in our rights that things will change” @KateSwaffer",2020-06-24 22:09:54+00:00,4,@DementiaAllianc @KateSwaffer,#HumanRights4All
1848,1275912970535612418,https://twitter.com/Linagreek/status/1275912970535612418,,"Attended the Dementia Alliance International (DAI) Webinar with @KateSwaffer: Dementia, Human Rights, Selfcare  and  COVID-19. More than 80 participants from all over the world. Really interesting thank you Kate ❤️ ",2020-06-24 22:05:32+00:00,3,@KateSwaffer,
1851,1275899103365468160,https://twitter.com/OhioGal10/status/1275899103365468160,JoyAnnReid,at tulsa he called covid 19 the Sharona Virus ...dementia! ,2020-06-24 21:10:25+00:00,0,,
1852,1275898509049442305,https://twitter.com/winkinj/status/1275898509049442305,terrencemcd,The less he talks and exposes himself the better his chances. COVID quarantine will win it for him. You wouldn’t think in the TV age a guy with dementia would have a chance but here we are.,2020-06-24 21:08:04+00:00,0,,
1855,1275887801381408770,https://twitter.com/DiverseAlz/status/1275887801381408770,,"@Shedfieldlodge just for info! #Diversealz Thurs: What price safety, what regard for safety during Covid? Backstory via @YODsupporter given 2 weeks to find homecare for partner with rare form of dementia. A conversation about homecare and options. 8pmBST/3pmET",2020-06-24 20:25:31+00:00,1,@Shedfieldlodge @YODsupporter,#Diversealz
1856,1275887322513506306,https://twitter.com/DiverseAlz/status/1275887322513506306,,"@derekfi77174766 @alzbarbie @dgaet59 @MyTwoElaines #Diversealz Thurs: What price safety, what regard for safety during Covid? Backstory via @YODsupporter given 2 weeks to find homecare for partner with rare form of dementia. A conversation about homecare  and  options. 8pmBST/3pmET",2020-06-24 20:23:37+00:00,3,@derekfi77174766 @alzbarbie @dgaet59 @MyTwoElaines @YODsupporter,#Diversealz
1857,1275887087519174656,https://twitter.com/DiverseAlz/status/1275887087519174656,,"@nursesKidONE @helenfindlay @nchadborn #Diversealz Thurs: What price safety, what regard for safety during Covid? Backstory via @YODsupporter given 2 weeks to find homecare for partner with rare form of dementia. A conversation about homecare and options. 8pmBST/3pmET",2020-06-24 20:22:41+00:00,2,@nursesKidONE @helenfindlay @nchadborn @YODsupporter,#Diversealz
1859,1275886640368672768,https://twitter.com/DiverseAlz/status/1275886640368672768,,"#Diversealz Thurs: What price safety, what regard for safety during Covid? Backstory to this via @YODsupporter given two weeks to find homecare for partner with rare form of dementia. In our view, this is an important conversation with homecare at forefront. 8pmBST/3pmET",2020-06-24 20:20:54+00:00,1,@YODsupporter,#Diversealz
1860,1275880367837323264,https://twitter.com/MellyHoneybee1/status/1275880367837323264,,@HealthNYGov Nursing home restrictions have gone on too long. My 90 yr. old father has dementia  and  loneliness can kill worse than any Covid germ. The Dept. of Health needs to allow for visits before they depart this life. Please allow outside visits much like Mass. is right now.,2020-06-24 19:55:59+00:00,0,@HealthNYGov,
1862,1275879143503269888,https://twitter.com/MellyHoneybee1/status/1275879143503269888,,@NYGovCuomo Nursing home restrictions have gone on too long. My 90 yr. old father has dementia  and  loneliness can kill worse than any Covid germ. The Dept. of Health needs to allow for visits before they depart this life. Please allow outside visits much like Mass. is right now.,2020-06-24 19:51:07+00:00,0,@NYGovCuomo,
1866,1275867292212002817,https://twitter.com/katie_antill/status/1275867292212002817,IanMcCreath,I totally agree covid is having a disproportionate affect on people with #dementia. A #SocialCareTaskForce can only be successful if it addresses how we get things right for people with dementia!,2020-06-24 19:04:01+00:00,0,,#dementia #SocialCareTaskForce
1867,1275866893723799555,https://twitter.com/NathanDavies50/status/1275866893723799555,,Despite our recruitment strategies being severely limited due to covid-19 it is so great to see so many people being recruited into our #dementia #research studies! @NIHRSPCR @alzheimerssoc @mariecurieuk @ESRC @UKRI_News,2020-06-24 19:02:26+00:00,1,@NIHRSPCR @alzheimerssoc @mariecurieuk @ESRC @UKRI_News,#dementia #research
1868,1275866882264842240,https://twitter.com/PosterAccount11/status/1275866882264842240,Acyn,"Does this hot garbage pile of dementia need a pop-up book to explain to him that COVID-19 was named because it was discovered a year ago in 2019? Jesus, for shame, America. Vote this imbecile out",2020-06-24 19:02:23+00:00,0,,
1871,1275861924505358341,https://twitter.com/AlzsocTim/status/1275861924505358341,IanMcCreath,"Completely agree. 1 in 4 of all COVID-19 deaths are in those with dementia, who represent 3 in 4 of all care home residents. What more do you need to be represented?",2020-06-24 18:42:41+00:00,2,,
1873,1275858901729042433,https://twitter.com/matthall1106/status/1275858901729042433,JoeNBC,He acts like a man with dementia. He has to have been told over and over again why it’s called Covid-19 which means he’s putting on an act and trying to spur conspiracy theories and distrust or he really cannot retain information.,2020-06-24 18:30:41+00:00,0,,
1876,1275846838084665344,https://twitter.com/Ross_Lippy/status/1275846838084665344,,"The largest failing, per the report, was the decision to consolidate COVID-19 positive residents into the same unit as residents who did not have COVID-19. The unit was for patients with dementia. Staff describe the conditions (pages 10 and 11) ",2020-06-24 17:42:44+00:00,1,,
1882,1275840466915856384,https://twitter.com/aedurkinricher/status/1275840466915856384,,"Leadership at the Holyoke Soliders' Home made ""utterly baffling"" mistakes as the coronavirus began to spread, including packing dementia residents into one crowded unit, investigators found. Almost 80 vets sickened with COVID-19 there have died. ",2020-06-24 17:17:25+00:00,4,,
1884,1275838838779199490,https://twitter.com/utschools/status/1275838838779199490,,"Respecting the humanity of dementia patients: Dr. Andrea Iaboni ’94, a geriatric psychiatrist at the Toronto Rehabilitation Institute told CBC News Metro Morning many residents didn’t understand/cope with isolation and we need better protocols. #COVID-19 ",2020-06-24 17:10:57+00:00,0,,#COVID
1887,1275834275380813824,https://twitter.com/IanMcCreath/status/1275834275380813824,IanMcCreath,"It’s not about trying to make dementia a special case for the sake of it, the statastics make the case all by themselves. Prevalence in Care homes, home care use, covid deaths, large rise in non covid deaths. Dementia has to be fundamental to any task force on social care surely?",2020-06-24 16:52:49+00:00,1,,
1888,1275833202461073413,https://twitter.com/IanMcCreath/status/1275833202461073413,katie_antill,"Struggling to understand why dementia isn’t being directly represented on a social care task force relating to covid-19. The statistics are startling, it’s apparent omission shocking. The need to take the learning into any future phases feels unarguable to me. #SocialCareTaskFoce",2020-06-24 16:48:33+00:00,3,,#SocialCareTaskFoce
1892,1275825823761657856,https://twitter.com/StillRealDD/status/1275825823761657856,parscale,Perhaps your time would be better spent teaching your dementia patient candidate what the 19 in COVID-19 means.,2020-06-24 16:19:14+00:00,0,,
1894,1275822505106608128,https://twitter.com/RuelGolden/status/1275822505106608128,tedlieu,Not a day that passes that CON DON does not say something ignorant or something that points to Dementia and the GOP CHEERS!! GOP YOUR GUTLESS CHARACTER HAS SET US BACK 60 years! We look like a 3rd world country handling COVID and Social Injustice! It's called lousy leadership!,2020-06-24 16:06:03+00:00,0,,
1897,1275813585915166720,https://twitter.com/ChrisVillani44/status/1275813585915166720,,"""It appears that when COVID-19 struck the locked dementia units, the Home’s leaders’ focus shifted from any attempt to prevent the spread of the virus within those units to preparing for the deaths of scores of residents."" 76 veterans at the home died from COVID-19.",2020-06-24 15:30:37+00:00,1,,
1901,1275807187479265281,https://twitter.com/JDementiaCare/status/1275807187479265281,,Effects of the Covid-19 pandemic on carers and people with dementia were discussed at the launch of a new Canadian study report looking more widely at the quality of life of care partners at three stages of the dementia journey. ,2020-06-24 15:05:11+00:00,0,,
1902,1275806804207861763,https://twitter.com/EngagingDemIrl/status/1275806804207861763,,You're invited to join us at the Virtual #DementiaCafé this Friday at 11am! Our guest speakers are @KevinQuaid3 and his wife Helena The theme is: How to handle living with dementia during #COVID__19 Email events@engagingdementia.ie to join!,2020-06-24 15:03:40+00:00,8,@KevinQuaid3,#DementiaCaf #COVID__19
1903,1275806057005277186,https://twitter.com/AdamFrenier/status/1275806057005277186,,"Pearlstein writes one of the most substantial errors by the leadership team, was combining two dementia units, having 40 veterans together in a space designed for 25. This move was made, he says, despite some veterans testing positive for COVID-19 or suspected of having the virus",2020-06-24 15:00:41+00:00,0,,
1904,1275805386579345410,https://twitter.com/EmmaTenison/status/1275805386579345410,,"- among patients with dementia (acute hospital in N. Italy) the most frequent presentation of covid-19 (in 67%) was delirium, predominantly hypoactive. doi: 10.1007/s12603-020-1389-1 (4/4)",2020-06-24 14:58:02+00:00,4,,
1905,1275804615733399552,https://twitter.com/eunanmacguinnes/status/1275804615733399552,officer_student,Do a temperature check. Could be early onset of Covid/amnesia/dementia/regression/delirium To a point where they don’t realise their own lofty level of superiority. #you May want to warn him that in his sleep tonight it may come back to haunt him as a nightmare. Don’t ignore it!,2020-06-24 14:54:58+00:00,0,,#you
1909,1275801157856899074,https://twitter.com/BrendaMKlein/status/1275801157856899074,DrDMacaskill,"This is really vital for patients esp with dementia. They rely partly on regular visits to maintain a grasp on memory, normality. Dementia patients are currently dying excessively even without contracting covid. Outdoor visits must be possible soon. ",2020-06-24 14:41:13+00:00,1,,
1910,1275800936162701316,https://twitter.com/katielannan/status/1275800936162701316,,"Attorney Mark Pearlstein's report says the ""worst decision"" made in Holyoke was consolidating two locked dementia wards, with patients of mixed COVID-19 statuses. Quotes ""searing"" staff comments. #mapoli",2020-06-24 14:40:21+00:00,1,,#mapoli
1911,1275799858432131074,https://twitter.com/TallDavid/status/1275799858432131074,shytigercp,"Well over half the voting population qualifies due to COVID-19 risk factors: Asthma, dementia, neurological, hypertension or heart conditions, kidney, lung or liver disease, diabetes, hemoglobin disorders, immunocompromised, obesity, being male, 40+ years old, smokers...",2020-06-24 14:36:04+00:00,0,,
1913,1275799037841739784,https://twitter.com/zoester73/status/1275799037841739784,Anshul__K,"True. People would have to stop dying altogether for there to be no recorded deaths “with” Covid. This has frustrated me from the outset. So many deaths from cancer, kidney failure, dementia and even old age recorded as Covid.",2020-06-24 14:32:48+00:00,0,,
1915,1275797383520096256,https://twitter.com/stephmsolis/status/1275797383520096256,,"Terrifying detail in the Holyoke Soldiers’ Home report. When a social worker raised concerns about combining two locked dimentia units, squeezing 40 ppl with mixed COVID-19 statuses into a room meant for 25, an official said it didn’t matter because they were exposed, per report. ",2020-06-24 14:26:14+00:00,0,,
1917,1275796201997324289,https://twitter.com/MattPStout/status/1275796201997324289,,"This is a striking finding: The ""most substantial error"" came on March 27, 2020: Soldiers' Home officials moved veterans from one dementia unit into another, even though both had some COVID cases. It ""resulted in more than 40 veterans crowded into a space designed to hold 25."" ",2020-06-24 14:21:32+00:00,0,,
1918,1275796072040988673,https://twitter.com/EllenBarryNYT/status/1275796072040988673,,"It appears that when COVID-19 struck the locked dementia units, the Home’s leaders’ focus shifted from any attempt to prevent the spread of the virus within those units to preparing for the deaths of scores of residents.",2020-06-24 14:21:01+00:00,6,,
1919,1275795322409811969,https://twitter.com/LevyCleanAir/status/1275795322409811969,niallgriffiths,"This is infuriating. Of course traffic is returning faster - you’ve provided no alternative @AngelikiStg - meanwhile children, older people, BAME and low income communities bear brunt of illegal air pollution #asthma #heartdisease #dementia #covid Welcome to Manchester 🚗🚗🚗 ",2020-06-24 14:18:02+00:00,11,@AngelikiStg,#asthma #heartdisease #dementia #covid
1924,1275789177951588352,https://twitter.com/Orwelland30/status/1275789177951588352,David_K_Clark,Is early onset dementia known to be a result of suffering from #Covid_19?,2020-06-24 13:53:37+00:00,1,,#Covid_19
1925,1275784245886287872,https://twitter.com/phildr/status/1275784245886287872,lewis_goodall,@8ig5ky good thread on Covid and dementia ,2020-06-24 13:34:01+00:00,0,@8ig5ky,
1927,1275782503110971394,https://twitter.com/AndrzejKlimczuk/status/1275782503110971394,,Why #dementia and #Covid are such a deadly combination ,2020-06-24 13:27:06+00:00,1,,#dementia #Covid
1930,1275770487772151809,https://twitter.com/IanMcCreath/status/1275770487772151809,,"1/4 of all COVID deaths=people with dementia. Non covid deaths of people with dem also jumped 50% during outbreak. As health leaders warn we must prepare now for 2nd wave, essential all lessons learned. Can we now have dementia representation #SocialCareTaskForce @Helen_Whately ?",2020-06-24 12:39:21+00:00,13,@Helen_Whately,#SocialCareTaskForce
1931,1275753300680413184,https://twitter.com/rungeordierun/status/1275753300680413184,SpeddingCharlie,“The new normal should be a concerted effort to improve everybody’s metabolic health. This would not only improve our immunity but would also vastly reduce all the problems we faced before Covid-19: obesity; cancer; type 2 diabetes; heart disease and dementia.” ,2020-06-24 11:31:03+00:00,0,,
1932,1275750456652898305,https://twitter.com/mshab16/status/1275750456652898305,pgammo,Covid killed the elderly in nursing homes? But not the cancer and the dementia ?,2020-06-24 11:19:45+00:00,0,,
1936,1275740526931783680,https://twitter.com/AlzheimersBRACE/status/1275740526931783680,,Mark from BRACE is now discussing the role of BRACE in dementia research  and  how the @ReMemBrGroup have been supporting those living with dementia  and  shielding during the covid/ lockdown period; and the new sleep research project! #dementia #alzheimers #research #sleep,2020-06-24 10:40:18+00:00,4,@ReMemBrGroup,#dementia #alzheimers #research #sleep
1938,1275731164775546886,https://twitter.com/NorthantsSAB/status/1275731164775546886,DementiaUK,A free Dementia Care  and  Covid-19 learning event at 11am on 9th July from @DementiaUK,2020-06-24 10:03:06+00:00,0,@DementiaUK,
1940,1275729227090984961,https://twitter.com/KateSwaffer/status/1275729227090984961,,"It’s not too late to register for this DAI Webinar: Dementia, Human Rights, COVID  and  Self Care ",2020-06-24 09:55:24+00:00,3,,
1941,1275722789245390848,https://twitter.com/ntcarers/status/1275722789245390848,,We are delighted to see carers who regularly attend a Early Onset Dementia Group have managed to organise a socially distance meet up in the garden so they can keep in touch and support each other. How have you been connecting with your valuable support networks during COVID? ,2020-06-24 09:29:49+00:00,0,,
1944,1275700365518950401,https://twitter.com/Ed_Pinches/status/1275700365518950401,,Alzheimer’s Research UK is calling for the government to review how they can protect people with dementia as statistics show that people with dementia accounted for a quarter of all COVID-19 deaths in England and Wales over a three-month period. Story 👇 ,2020-06-24 08:00:43+00:00,0,,
1945,1275699051321856000,https://twitter.com/FinancialReview/status/1275699051321856000,,"Deaths from pneumonia, diabetes and dementia spiked about the same time as Australia's COVID-19 curve. ",2020-06-24 07:55:29+00:00,1,,
1947,1275688432149450758,https://twitter.com/susanjayneshank/status/1275688432149450758,piersmorgan,"Can u look into why they putting Covid 19 on almost all death certificates wen it’s a heart attack ,dementia no Covid at all many thanks",2020-06-24 07:13:18+00:00,0,,
1948,1275686380715364352,https://twitter.com/minnlion/status/1275686380715364352,,Drumpf doesn't know what the 19 in covid-19 stands for. He thinks that by not testing we'd have fewer cases just like by not getting pregnancy tests we wood have fewer births. He brags about doing well on a simple cognitive test for people with dementia.,2020-06-24 07:05:08+00:00,1,,
1949,1275683264615849986,https://twitter.com/MerriweatherSun/status/1275683264615849986,iyem_1,"Was it dementia? I'm sorry you had to go through such heartache over those months. The horrible cruelty of COVID means loved ones suffer and die alone, leaving families in unimaginable grief. 🕊️Be gentle to yourself, and let your heart heal.",2020-06-24 06:52:45+00:00,0,,
1952,1275677398156161025,https://twitter.com/Daisyrascal66/status/1275677398156161025,,@BorisJohnson my mum has on set of dementia she now thinks Covid has gone there is many old people that don’t understand the rules thanks a lot for making my shielding a lot harder thanks for not getting old people to understand,2020-06-24 06:29:27+00:00,0,@BorisJohnson,
1953,1275674838712102913,https://twitter.com/ABSStats/status/1275674838712102913,,"New mortality data released today shows information on deaths registered since the start of the COVID-19 pandemic. For people who died from COVID-19 the most common co-morbidities were hypertension, diabetes, chronic lower respiratory diseases, cancer, and dementia. ",2020-06-24 06:19:17+00:00,11,,
1955,1275644880967041026,https://twitter.com/g_presidential/status/1275644880967041026,,"I am interested in researching: long term effects of exposure to the COVID-19, Alzheimer’s, appendicitis, dementia, chronic kidney failure, and Guillain-Barré.",2020-06-24 04:20:14+00:00,0,,
1958,1275642562494283782,https://twitter.com/Allegradancer/status/1275642562494283782,jasonbaum,I pray he is removed from office ASAP. He is guilty of manslaughter for his role in all the DEATH and sickness from Covid. He is guilty of so much more. His ineptitude is combined w/some neurological illness (dementia?). Narcissism exacerbates all of it. #25AmmendmentWTF,2020-06-24 04:11:01+00:00,0,,#25AmmendmentWTF
1960,1275640877512155136,https://twitter.com/JL2056202730/status/1275640877512155136,jonfavs,Looks like the reason COVID is the least of Republicans’ concerns is because dementia is spreading much quicker amongst their leadership.,2020-06-24 04:04:20+00:00,0,,
1961,1275625704982409217,https://twitter.com/catrinawilamina/status/1275625704982409217,SecPompeo,Dementia Don doesn't even know what the 19 in Covid-19 is!? 😂😂 #CarnivalBarkingClowns,2020-06-24 03:04:02+00:00,0,,#CarnivalBarkingClowns
1965,1275615175127826434,https://twitter.com/Debb719/status/1275615175127826434,PepperGnome,"Dementia is your guy, Asking what the 19 means with covid",2020-06-24 02:22:12+00:00,0,,
1967,1275607904733720576,https://twitter.com/TJ__OBrien/status/1275607904733720576,,"Dementia, diabetes, chronic obstructive pulmonary disease and cancer were next most common pre-existing conditions. There were more male COVID-19 deaths than female deaths.",2020-06-24 01:53:18+00:00,0,,
1969,1275604857303396352,https://twitter.com/Juanmb23/status/1275604857303396352,Bill_Maxwell_,"As he was in Phoenix on the day a record 3,951 cases were reported. And he threw in no one knows what the 19 in COVID-19 means. Stupefying. It’s the biggest challenge to his presidency and he’s talking like a dementia patient.",2020-06-24 01:41:12+00:00,0,,
1972,1275597954850553856,https://twitter.com/krbisme05/status/1275597954850553856,Acyn,Frontotemperal Degeneration - Dementia. He can NOT retain facts  and  information. What idiot doesn't know what the 19 stands for re: COVID-19? ,2020-06-24 01:13:46+00:00,0,,
1973,1275596005539446787,https://twitter.com/DrRiveraMindt/status/1275596005539446787,ALZNYCC1,Please join @ALZNYCC1  and  me tmrrw on #FBLive (6/24/20 @12pm ET) to discuss maintaining social connections during #COVID__19 for persons w/ dementia  and  their caregivers. In Spanish! @HispanicNS @npsych_8 @LatinasInMed @alzassociation @MariaCMoraP @andrealgilmore #LatinxHealth👇🏽👇🏽,2020-06-24 01:06:01+00:00,28,@ALZNYCC1 @HispanicNS @npsych_8 @LatinasInMed @alzassociation @MariaCMoraP @andrealgilmore,#FBLive #COVID__19 #LatinxHealth
1976,1275585122436341761,https://twitter.com/Jillbezz/status/1275585122436341761,atrupar,"That’s a young, white racist. Racists cheering for racists in a time when choking a black man to death seems to make them happy. This said-in their make-believe Christian church. They worship a sociopathic rapist with advanced dementia. Not a brain among them. #Covid",2020-06-24 00:22:47+00:00,0,,#Covid
1978,1275580151389134849,https://twitter.com/langdon434/status/1275580151389134849,RandyRainbow,He thinks killing his base supporters through COVID-19 and drinking Clorox is a sound political strategy. He probably also thinks Santa and the Easter bunny are part of a conspiracy against him. He’s suffering from dementia.,2020-06-24 00:03:01+00:00,1,,
1980,1275562878611992584,https://twitter.com/trickmitch1/status/1275562878611992584,,TRUE STORY.... #COVID-19 TINOS 96 YEAR OLD AUNT...YES 96 YEARS OLD IN A NURSING HOME WITH REALLY BAD DEMENTIA HAS TESTED POSITIVE FOR COVID-19 AND HAS ALREADY PASSED IT BY....SHE IS FINE AND LIKE NOTHING HAPPENED!!!!!!!!!!!!!!! WTF WTF WTF WTF,2020-06-23 22:54:23+00:00,2,,#COVID
1981,1275557274904395781,https://twitter.com/DavidAttwood12/status/1275557274904395781,,"I enjoyed a good chat with one of our hospital geriatricians today. Last time we spoke was in March at beginning of #pandemic. I learnt about the hardships eg the 1in2 wkends, difficulties #COVID posed to ward rounds eg writing in notes, PPE issues, pts mobile with dementia /1",2020-06-23 22:32:07+00:00,1,,#pandemic #COVID
1986,1275546149458411520,https://twitter.com/8maggiemay/status/1275546149458411520,pesachlattin,And a lot of deaths are not being contributed to covid. Pneumonia. Bronchitis. Congestive Heart Failure. Complications from dementia. Etc. When covid may have pushed these otherwise stable people over the edge.,2020-06-23 21:47:55+00:00,0,,
1987,1275539606080028673,https://twitter.com/princesssssg/status/1275539606080028673,,@SenBlumenthal can you get replaced due to covid at your job? my grandmother has dementia and is on dialysis 3x a week  and  my boss just gave me 24 hours to tell her i’m coming back or i will lose my job. my grandma is also in her late 80’s and stays with us.,2020-06-23 21:21:55+00:00,0,@SenBlumenthal,
1988,1275539477629300736,https://twitter.com/TurikDarren/status/1275539477629300736,weijia,He doesn't understand covid at all....AND doesn't remember what he says day to day due to advancing dementia attacking his already insane mind,2020-06-23 21:21:24+00:00,1,,
1989,1275538678706851845,https://twitter.com/nbary92/status/1275538678706851845,SportsBoyTony,"Dementia is sad but exclusively involves old people, where covid can infect anyone and people react differently based on thier health.",2020-06-23 21:18:14+00:00,0,,
1991,1275532860062142467,https://twitter.com/DiverseAlz/status/1275532860062142467,derekfi77174766,"We have been writing about the concept of moving/movement and dementia during Covid. It being a theme. We've had stories, opinion pieces, an impactful sentence, lifestories. #CChangedem developing",2020-06-23 20:55:06+00:00,2,,#CChangedem
1992,1275531905299972096,https://twitter.com/kmgg223/status/1275531905299972096,SportsBoyTony,Is this a real question? A 40 year old healthy male with Covid has a very different outcome ahead of them then a 65 year old diagnosed with Dementia.,2020-06-23 20:51:19+00:00,0,,
1993,1275526787922100224,https://twitter.com/DiverseAlz/status/1275526787922100224,,"Covid has shown need 4 honest and difficult conversations around dementia. There are numerous issues. Theoretically, can't ignore Covid impact of BAME groups. Seeing one example Thurs #Diversealz + @SaludAmerica explores impact on Latino community on 30/6 #SaludTues #Cchangedem",2020-06-23 20:30:59+00:00,4,@SaludAmerica,#Diversealz #SaludTues #Cchangedem
1994,1275523343177986049,https://twitter.com/DiverseAlz/status/1275523343177986049,,"We need to move chats to challenges of rare dementias during Covid. Imagine being told at this time, that one has 2 weeks to find alternative home care for a partner with a rare dementia. #Diversealz Thurs discusses this and safety considerations. 8pmBST/3pmET #Changedem",2020-06-23 20:17:17+00:00,4,,#Diversealz #Changedem
1996,1275518476640272385,https://twitter.com/DiverseAlz/status/1275518476640272385,,"Changing subject: new ONS figures (UK) today show almost 13,000 people who died from Covid-19 had dementia. @alzheimerssoc Fiona Carragher said ""Lessons must be learnt"" as Society called for representation on Government’s Social Care Taskforce. Dementia? Who cares? #Cchangedem",2020-06-23 19:57:57+00:00,6,@alzheimerssoc,#Cchangedem
1998,1275517675817615360,https://twitter.com/JeannieBlaylock/status/1275517675817615360,,It is day 104 that Mary Daniels has been barred from visiting her husband with Alzheimer’s. He stands at the window and cries. Tonite at 6.... are we saving our seniors with dementia from Covid and killing them with something else? ,2020-06-23 19:54:46+00:00,0,,
