Date,Hashtags,Mentions,Permalink,Retweets,Text,Time,To,TweetID,Unnamed: 0
2020-04-22 04:37:24+00:00,,,https://twitter.com/SkinBag/status/1252818765768650757,3,"My 93 yo mother died 2 wks ago. She's been in a memory care facility, under hospice care, with dementia for YEARS. First thing they ask after she passes is ""do you want her tested for COVID-19?"" Hell no I don't! She is my mother, not some damn statistic!! 🤬 (pardon my language)",2020-04-22,mitchellvii,1252818765768650757,2359.0
2020-04-22 04:16:04+00:00,,,https://twitter.com/PurpleTurtles33/status/1252813397663440897,0,"My bf's grandmother died today. They weren't close, he hasn't seen her in many years bc she was awful to him when he was little and I never met her. She was in long term hospice care (for dementia) in a nursing home and she died from COVID-19. I'm sharing so you can see how close",2020-04-22,,1252813397663440897,2360.0
2020-04-22 02:57:54+00:00,#JeffreeStarApproved,,https://twitter.com/Becky_Muldoon/status/1252793723911573511,0,#JeffreeStarApproved my grandads currently on his final hours in hospital due to Covid. He has no savings to leave behind for a funeral or for medical supplies for nan whom has dementia and bed bound. Any help would be really appreciated ❤️ £BeckyMdoon x,2020-04-22,JeffreeStar,1252793723911573511,2362.0
2020-04-22 01:00:00+00:00,,,https://twitter.com/timesrecordnews/status/1252764055984656385,1,"My mother has advanced dementia and is in an 80-bed nursing home in Alexandria, Virginia, closed to visitors because of COVID-19. ",2020-04-22,,1252764055984656385,2364.0
2020-04-22 00:47:38+00:00,#JeffreeStarApproved,,https://twitter.com/albushagrid/status/1252760942330421251,0,My brother& I just lost our jobs to Covid. My mom also lost her job taking care of my granny with Alzheimer’s and Dementia because of her injuries and had to apply for unemployment. We aren’t making rent. We are struggling. $IAmNotAMuggle anything would help. #JeffreeStarApproved,2020-04-22,JeffreeStar,1252760942330421251,2366.0
2020-04-22 00:14:00+00:00,,,https://twitter.com/dasfreefree/status/1252752477457395712,0,My mom just called to tell me that my grandpa had to go to the hospital today because he's having breathing issues + episodes of dementia. They don't know if it's COVID-19 yet,2020-04-22,,1252752477457395712,2368.0
2020-04-21 19:00:25+00:00,,,https://twitter.com/AbigailBriggs_/status/1252673560923066369,0,So sorry for your loss Ben. My Nan suffered with dementia for many years and unfortunately we lost her earlier this month due to Covid. I am looking at different fundraising ideas I can do and will definitely be doing the memory walk this year! Sending love 💕,2020-04-21,Ben_DavidH,1252673560923066369,2392.0
2020-04-21 17:44:57+00:00,,,https://twitter.com/ptychodus/status/1252654570624311296,0,"I was born in Albany and I grew up in Fitzgerald. My mom is living at home with 24/7 caregivers there. She has dementia, and she is doing well. I watch the Georgia COVID-19 data daily and feel devastated by it. I was planning to visit this month but I'm stuck in Colorado.",2020-04-21,kellyteresapic,1252654570624311296,2401.0
2020-04-21 16:51:07+00:00,#dementia #COVID,,https://twitter.com/gwenmoran/status/1252641024205357065,0,And we’re all dealing with more than work. I’ve got a father with #dementia and a high school senior schooling from home. My friends have been sick with #COVID. (5/11),2020-04-21,,1252641024205357065,2406.0
2020-04-21 16:10:59+00:00,,,https://twitter.com/lakecitygirl/status/1252630921200590848,0,That’s hilarious. Truly. I’m an essential worker buddy - and I also support my elderly parents one with advanced dementia making them their dinners. I face COVID concerns every day! I lost 85% of my income and Trudy told me I wasn’t entitled to any help.,2020-04-21,chdigg1,1252630921200590848,2410.0
2020-04-21 13:13:35+00:00,,,https://twitter.com/DaveBoo1/status/1252586278035439617,0,"Nikki, I made the hardest life choice on 24 Jul 15 resulting in my hero being put in a nursing home.💔 On 28 Jun 16 dad lost his battle with Lewy-Body Dementia.💔 I’m so grateful he’s not in that same Ontario nursing home today. If he’d died of COVID I would die of guilt.💔",2020-04-21,cougarnikki,1252586278035439617,2427.0
2020-04-21 12:22:56+00:00,,,https://twitter.com/Marek9584/status/1252573532262891520,6,My neighbour has dementia and she just back home from hospital and the ambulance crew said to us we need be careful because she was tested positive for covid-19 how is that possible? All apartments are in shocked and stress !,2020-04-21,BBCPolitics,1252573532262891520,2430.0
2020-04-21 10:11:11+00:00,,,https://twitter.com/dddanielaz/status/1252540375895437314,0,I’m taking care of this dementia pacient tonight who beat covid-19 and she’s adorable oh my GOD.🥺,2020-04-21,,1252540375895437314,2448.0
2020-04-21 08:43:19+00:00,,,https://twitter.com/thedemonpigs/status/1252518265911476225,0,"My husband works in a dementia care home and is currently fighting COVID-19, care homes have sod all protective equipment and his home only managed to source 10 test the government is lying, the care homes have been left to it they don't care 😡",2020-04-21,piersmorgan,1252518265911476225,2452.0
2020-04-21 06:16:40+00:00,,,https://twitter.com/goldencaesar/status/1252481356690571264,0,"My Mum has very severe dementia  and  is in a nursing home locally. 10 days ago she tested +ve for Covid 19, the only resident allegedly. But how do they really know this?",2020-04-21,CalmHolmes,1252481356690571264,2466.0
2020-04-21 04:36:34+00:00,,,https://twitter.com/KelliSullivan/status/1252456168422699008,0,My dad is in an assisted living facility living with dementia and we have no ability to see him because of the COVID-19 restructions. This resonated deeply.,2020-04-21,jodyvance,1252456168422699008,2469.0
2020-04-21 04:33:24+00:00,,,https://twitter.com/luvthmgators/status/1252455368753582080,0,"My sister is an RN at the nursing home on the East coast where my dad is now a resident. They had serious measures pre covid becuz of flu. Now with covid, the residents have to stay in their rooms, no visitors. My dad is 79 with dementia. I’ll likely never get to hug him again.",2020-04-21,Aurorameansdawn,1252455368753582080,2470.0
2020-04-21 03:22:08+00:00,,,https://twitter.com/couchcushion15/status/1252437434270244866,0,This is my baby Lucy. We just found out about a COVID case at my great grandma’s nursing home and she also has dementia. I wish you all the luck with your mother and that she’s able to beat this. ,2020-04-21,caesmom,1252437434270244866,2472.0
2020-04-21 01:45:08+00:00,,,https://twitter.com/beckyalbert/status/1252413026621218820,0,"My mom also has dementia, in a nursing home. No Covid-19 there so far but we worry about her every day. Lucky that my sister is a CNA at the facility so my mom sees a familiar face but we worry about her too. Charlie and I send prayers to your mom 🙏❤️ ",2020-04-21,dogfather,1252413026621218820,2477.0
2020-04-21 01:34:01+00:00,,,https://twitter.com/feefer/status/1252410229293150209,0,"Today I lost one of the lights of my life. Dementia took her early. At first slowly, then all at once. COVID means I can’t gather with the legions of others whose lives she touched including, most poignantly, my mom. My heart is broken. ",2020-04-21,,1252410229293150209,2479.0
2020-04-20 23:42:52+00:00,,,https://twitter.com/Flying_Key/status/1252382255084756999,0,My elderly mum is in hospital now after 2 trips to emerg this weekend. Not COVID. Either very quick onset of dementia or something else. Is it wrong to pray it’s a brain tumour they might be able to do something about?,2020-04-20,,1252382255084756999,2489.0
2020-04-20 23:33:24+00:00,,,https://twitter.com/rubybuttwank/status/1252379873760276482,0,my sweet crazy 90 year old uncle with dementia was diagnosed with COVID-19 yesterday plz keep him in your thoughts💛,2020-04-20,,1252379873760276482,2492.0
2020-04-20 22:30:02+00:00,,,https://twitter.com/pkoesspot/status/1252363925544263683,0,"I won't say 2 u what I'd like 2. I will say this instead. My dear Mom has dementia, she can't walk. She is in a nursing home. The cdc locked her in 30 days ago. 48 hrs ago the press found out covid was in the home. Mom is still ok. Now if it was your mom, is it a hoax?",2020-04-20,Jamahri10,1252363925544263683,2499.0
2020-04-20 22:26:23+00:00,,,https://twitter.com/Stephlmcq888/status/1252363006295470082,0,Physically visit my mom at her nursing home. She has dementia and all she did was cry mostly during our last window visit. It was awful sad and I’m sure uncertain to her. She recently tested positive for covid 19. Such a worry to not be by her side.,2020-04-20,TheEllenShow,1252363006295470082,2500.0
2020-04-20 22:05:54+00:00,#cblive,,https://twitter.com/YvonnecWhelan/status/1252357852376657928,0,#cblive we have to remind people that over60% of the nursing homes are covid free so far may it stay like that. It must be worrying for all of those who have loved ones in nursing homes. my dear mother had dementia was looked after so well in a nursing homeBy wonderful people.,2020-04-20,,1252357852376657928,2503.0
2020-04-20 22:02:44+00:00,,,https://twitter.com/BrownEyedNCGrl/status/1252357056805269504,0,"I am an RN, just lost my job due to COVID-19, and take care of my dad who has dementia. After paying bills, I have no money left for groceries. I need help badly 😔 $heather841",2020-04-20,pulte,1252357056805269504,2504.0
2020-04-20 22:02:17+00:00,#TwitterFoodBank,,https://twitter.com/BrownEyedNCGrl/status/1252356944024580096,0,"I am an RN, just lost my job due to COVID-19, and take care of my dad who has dementia. After paying bills, I have no money left for groceries. I need help badly. I hate asking, but I just don’t know what to do anymore 😔 $heather841 #TwitterFoodBank",2020-04-20,TeamGivingCom,1252356944024580096,2505.0
2020-04-20 19:28:12+00:00,,,https://twitter.com/Misslyssissippi/status/1252318168250372096,0,I have been a caregiver for 10 years and have doing memory care for Alzheimer's/Dementia care for the last year in facilities. Workin would risk having 5 roommates and my 9 year old daughter exposed to me if I were to contract covid-19 working in facility again. $misslyss1983,2020-04-20,pulte,1252318168250372096,2512.0
2020-04-20 18:37:52+00:00,,,https://twitter.com/MBoorseHistory/status/1252305498579308544,0,"Better than yesterday. My friends father passed away from covid-19. Just before this she was telling me how agonizing it was trying to pray but not sure how. I got advice from my mom to give since she lost both of her parents within a month, dementia and prostate cancer",2020-04-20,CallMeRichier,1252305498579308544,2525.0
2020-04-20 18:30:52+00:00,,,https://twitter.com/PicklesWolf/status/1252303736892002304,0,Got the news this morning that my grandma got diagnosed with Covid-19... We can't visit her. She is non-communicative because of her dementia. The staff at the nursing home are allowing family members to FaceTime as a means to visit. This has me torn up...,2020-04-20,,1252303736892002304,2526.0
2020-04-20 18:18:22+00:00,,,https://twitter.com/MikeMifflin11/status/1252300592506118149,0,"He didn’t pass of COVID, just an FYI. He was comfortable and cared for in his nursing home in Kentucky for memory care patients, as he battled Alzheimer’s/dementia for most of his older life, which got worse after my grandma died a couple years ago.",2020-04-20,,1252300592506118149,2527.0
2020-04-20 17:50:05+00:00,,,https://twitter.com/jasbowdenx/status/1252293475439124481,0,"Sorry but I can no longer sing along to sweet caroline on a night out bc I just sung it with my 82 year old dementia covid 19 patient and his ""bum bum bum"" has me in LITERAL TEARS",2020-04-20,,1252293475439124481,2533.0
2020-04-20 16:47:05+00:00,,,https://twitter.com/grid_spy/status/1252277619611127809,0,My dad informed me today that sadly my uncle died this morning. We wasn't close but still a shame to hear. All I know is he had a chest infection - not sure if it was Covid-19 related yet. He already had Lewy Body Dementia so hopefully he's at peace now.,2020-04-20,,1252277619611127809,2542.0
2020-04-20 16:47:02+00:00,,,https://twitter.com/LeathioneJr/status/1252277606294093826,0,I just got off the phone with my friend. This morning around 1am the doctors at Franklin Hospital confirmed her father has COVID-19. He has diabetes high blood pressure early stages of dementia. A trifecta shit health storm. She worried and scared. Me? I am pissed stay home.. ,2020-04-20,,1252277606294093826,2543.0
2020-04-20 14:13:45+00:00,,,https://twitter.com/GimmeMoore94/status/1252239031125098497,0,I lost my grandfather to COVID-19 this morning. He had dementia and had been in a nursing facility since 2016. The last time I was hugged was in December. The last time I saw him was Friday through a fast time. The last time I spoke to him was yesterday through a phone.,2020-04-20,,1252239031125098497,2556.0
2020-04-20 12:19:36+00:00,,,https://twitter.com/Rhonda_B_C/status/1252210305054248960,0,My dad has Alzheimer’s & my mom has Lewy Body Dementia. Mom believes everyone is trying to hurt her  and  she repeats things over  and  over and is argumentative Both are sick  and  live in a facility with 3 cases of COVID. They are coughing/ fever - NO tests!,2020-04-20,SpiroAgnewGhost,1252210305054248960,2569.0
2020-04-20 07:47:16+00:00,,,https://twitter.com/fromthegreyfort/status/1252141771586445312,0,Ruth & my Mom became friends 30+ years ago. Then I met Ruth’s daughter Deirdre & we became friends. Ruth was diagnosed with dementia 5 years ago  and  recently moved into a nursing home. I just heard that Ruth died of COVID-19 tonight. First Corona victim I actually know personally.,2020-04-20,,1252141771586445312,2591.0
2020-04-20 05:41:50+00:00,,,https://twitter.com/lyndauk56/status/1252110202712834050,0,People piss me off my daughter is a care worker in a home for dementia patients the hospital are no better sending elderly people with covid back to care homes to die my daughter now has covid I hope she recovers her manger ended up in hospital now is this controlling the virus,2020-04-20,ChronandEcho,1252110202712834050,2597.0
2020-04-20 01:25:04+00:00,,,https://twitter.com/AdamLanceGarcia/status/1252045585970008070,1,My GF is a nurse caring for COVID patients and I haven’t been able to be with her in over 3 weeks. I’m staying with my parents and my dad is suffering from dementia. The fact that I’ve not become a raging alcoholic from the constant stress is a goddamn miracle.,2020-04-20,ChuckWendig,1252045585970008070,2603.0
2020-04-20 00:53:21+00:00,#myhero #coronavirus #CaroleBaskin #TigerKingNetflix #senseofhumour #legend #COVID #positivity #StayHome #StayHome #StaySafe,,https://twitter.com/hammanda/status/1252037606336016384,0,"My Dad, my hero 83 years old, even with Dementia, COPD,  and  Vascular disease still fought off the invisible enemy! 😷 #myhero #coronavirus #CaroleBaskin #TigerKingNetflix #senseofhumour #legend #COVID #positivity #StayHome #StaySafe",2020-04-20,,1252037606336016384,2604.0
2020-04-19 21:36:14+00:00,,,https://twitter.com/BrookeSalesLee/status/1251987998360702980,0,"A friend’s 95 year old mother is dying in NYC right now. Not from COVID, just general progression of bad health, dementia, aging. But it’s still sad and hard, with my friend living alone in Toronto, herself susceptible to illness. If you cold spare a prayer for Lynn, please do.",2020-04-19,,1251987998360702980,2612.0
2020-04-19 18:50:43+00:00,,,https://twitter.com/david_weakley/status/1251946347642707969,0,"Could really use some help as I have two boys ASHD and we are help taking care of my wife’s grandparents with Alzheimer’sand Dementia, my wife is a substitute who is not working due to this Covid shut down . ",2020-04-19,pulte,1251946347642707969,2620.0
2020-04-19 18:11:03+00:00,,,https://twitter.com/kevin72032387/status/1251936361160073216,0,"Please tell us in layman’s terms how to prevent/treat all disease including COVID, dementia, cancer. My oldest son has grass allergies. What can I do to help get rid of them with medication?",2020-04-19,,1251936361160073216,2622.0
2020-04-19 16:57:02+00:00,#TwitterFoodBank,,https://twitter.com/BrownEyedNCGrl/status/1251917735094861824,0,"I am an RN, just lost my job due to COVID-19, and take care of my dad who has dementia. After paying bills, I have no money left for groceries. I need help badly 😔 $heather841 #TwitterFoodBank",2020-04-19,TeamGivingCom,1251917735094861824,2628.0
2020-04-19 16:55:45+00:00,#carehomes #PiersMorgan,,https://twitter.com/tamsyd/status/1251917415027523586,0,"#carehomes #PiersMorgan my sweetheart nana has worked all her life. Now has dementia,been in a care home for years. There has been covid-19 where she is staying. The thoughts of my nana dying through this breaks my heart because she needs a good send off. Hard worker all her life",2020-04-19,,1251917415027523586,2629.0
2020-04-19 16:02:53+00:00,,,https://twitter.com/realDirtyDish/status/1251904109193515009,0,"Im exposed everyday my friend. Im one of the many that arent safe. My GF for 8-10 hours everyday, ALONE, is handling COVID patients that half of them are dementia cases. So they dont think twice before coughing on you or getting in your face. Im talking the need to organize this",2020-04-19,Hatem_All_,1251904109193515009,2632.0
2020-04-19 15:55:31+00:00,,,https://twitter.com/MikeABFL/status/1251902254300438528,0,Hi Will. We lost my mother in law on Easter Saturday to COVID. She had vascular dementia and lived with us. We have a common sense of grief  and  loss. Family  and  friends are your rock. Not saying goodbye is horrible. Celebrate your Dad’s life. We will for Mum. They deserve it.💔,2020-04-19,Mellor76,1251902254300438528,2636.0
2020-04-19 15:22:46+00:00,,,https://twitter.com/ProfJuneG/status/1251894014971871239,1,"OK, thanks. I was thinking of my mums home which had one RN on a shift (dementia care). I think if they have covid patients then they need higher ratios.",2020-04-19,dollyblue3,1251894014971871239,2647.0
2020-04-19 15:08:42+00:00,,,https://twitter.com/baul_l/status/1251890474710896641,1,"If my grandmother were still alive and dementia-free, I would've showed her this video; although, my grandmother doesn't curse. Sadly, she passed away/expired on 2/16/20...💔 On the positive side, my grandmother doesn't need to worry about the crazy COVID-19 pandemic crisis...",2020-04-19,tribelaw,1251890474710896641,2649.0
2020-04-19 11:50:13+00:00,#mentalhealth,@DrSarahAW @a_baugh @RogersSinead @HannahLucas_QI,https://twitter.com/eve_blanchard1/status/1251840522366394368,1,Thanks @DrSarahAW 😊 3 things I'm doing for my #mentalhealth in covid times.. 1) regular houseparty calls with family  and  friends 2) reading books on my balcony 3) cooking new things from all the underused recipe books I own How about you @a_baugh @RogersSinead @HannahLucas_QI,2020-04-19,DrSarahAW,1251840522366394368,2662.0
2020-04-19 09:14:46+00:00,,,https://twitter.com/dianne_seddon/status/1251801402290077697,0,Just finished listening to my DIL crying because residents in the dementia ward she works in are dying from Covid 19. Not even oxygen available to ease their breathing. Heart breaking.,2020-04-19,,1251801402290077697,2672.0
2020-04-19 08:45:51+00:00,,,https://twitter.com/lucysuspended/status/1251794125969428482,0,"i usually try to be better than arguing with random people on twitter. but my mom is 65 and her early-onset dementia progressed to such a degree that she needs nursing home care. and as of two days ago, there’s a covid case on her floor. dudes like this are so fucking selfish.",2020-04-19,AlternativePol3,1251794125969428482,2673.0
2020-04-19 08:31:19+00:00,,,https://twitter.com/nicholasmeecham/status/1251790469845188609,7,"My dad died last Sunday, he had Parkinson's and dementia, he refused to eat and drink for his last 4 days, on his death certificate will be covid-19 first and Parkinson's/ dementia after, he was never tested",2020-04-19,GrimeAlan,1251790469845188609,2675.0
2020-04-19 03:01:29+00:00,,,https://twitter.com/FlyOpineMonkey/status/1251707464174559232,0,"This is sad. My dad has dementia and is in a locked down nursing home and I can't take him to visit mum, but at least the spread of Covid-19 is not as outrageously stupid as in the UK. I hope the members of the greatest generation can defeat this like the Axis Powers",2020-04-19,_ClaireConnelly,1251707464174559232,2682.0
2020-04-19 02:45:47+00:00,,,https://twitter.com/_ClaireConnelly/status/1251703511902912515,98,"Well, my 100-year-old great uncle has been diagnosed with Covid. He has dementia  and  is a UK care home. Nobody can visit him. I don't know what to say. I guess it was inevitable. The man was a D-Day vet. It doesn't seem fair he should go out like this. I hope he can fight this too.",2020-04-19,,1251703511902912515,2683.0
2020-04-19 01:15:11+00:00,,,https://twitter.com/LoriPerkinsRAB/status/1251680714090840064,0,Hug my 86 year old mother who survived COVID in the dementia wing she's in. I haven't seen her for 40 days,2020-04-19,readandbreathe,1251680714090840064,2689.0
2020-04-19 00:39:26+00:00,#dementia,,https://twitter.com/brucelauckner/status/1251671714351775746,8,"Light at the end of the day. After losing a fellow coach, finding out my cousin & now a life-long friend, a physician, have COVID I’m hating this pandemic more  and  more. Hearing my kids talk to my Dad by video conference  and  laughter like I have never heard helps a lot. #dementia ",2020-04-19,,1251671714351775746,2690.0
2020-04-18 23:22:46+00:00,,,https://twitter.com/elizashworth/status/1251652423225090048,0,My Mum is in a care home. 93. Dementia. They phoned yesterday to say she’s being isolated with a temperature and cough. Doctor has prescribed antibiotics by phone. No COVID test available.,2020-04-18,soniapurnell,1251652423225090048,2693.0
2020-04-18 22:29:50+00:00,,,https://twitter.com/ShineOnLauren/status/1251639099263520768,0,I’ve lost count of how many times I’ve been on the phone with my grandmother telling her that it’s not safe for her to leave the house because of COVID-19. Life with a loved one who has dementia right now is frustrating. Constantly re-teaching and remaining patient.,2020-04-18,,1251639099263520768,2696.0
2020-04-18 21:45:23+00:00,,,https://twitter.com/Beats_BrewsPOV/status/1251627913214136321,0,Been stressful bro. My Unc lost his battle w/ dementia and now I’m sorta thinking he may have had Covid too. Cause his son/ my cousin and both my kids parents got it a couple days after he died. They were all with him. Can’t even have a funeral for him.,2020-04-18,doogatron,1251627913214136321,2700.0
2020-04-18 20:40:50+00:00,,,https://twitter.com/VoterRooter/status/1251611670331318274,0,"Thanks. The care and maintenance staff are trying their best, but they’re overwhelmed. My MIL got a new roommate last week and she still has no idea whether or not the woman, who has dementia, has received a COVID-19 test.",2020-04-18,CroneWithaTude,1251611670331318274,2706.0
2020-04-18 20:09:29+00:00,,,https://twitter.com/rawemotions08/status/1251603778626863104,0,"My grandmother had dementia, she was in a home in England, and her death this morning was caused by covid-19. The last time I saw her was at my dad's funeral. Indeed Inna lillahi wa Inna Ilayhi Raji'un.",2020-04-18,,1251603778626863104,2709.0
2020-04-18 19:59:34+00:00,,,https://twitter.com/ManFromNowher18/status/1251601284794388480,0,"Sorry about your Mom, my Gran who had dementia got pneumonia in her care home then COVID in hospital and died. Don't look at journalist's to do anything they're users. I hope she pulls through but don't let your situation be used for other people's agendas.",2020-04-18,stanfordburke,1251601284794388480,2711.0
2020-04-18 18:50:25+00:00,,,https://twitter.com/Human1stMD/status/1251583883658711040,4,"To the ED who gets my COVID + pt w/dementia but no fever/nl sats: I'm sorry, did everything I could. She wouldn't want that but these pt's de-compensate fast and family would likely sue me and the NH and everyone if she died in her community surrounded by the staff that love her",2020-04-18,,1251583883658711040,2715.0
2020-04-18 18:03:46+00:00,,,https://twitter.com/Unmikely/status/1251572140412985344,0,"My mom’s retirement home had a total of 7 COVID-19 positives as of Thursday. On Friday alone, another 7 people tested positive. She has dementia, doesn’t know what’s going on. I last saw her 6 weeks ago. They’re doing all they can, but there’s really no way to stop it. ",2020-04-18,,1251572140412985344,2719.0
2020-04-18 17:21:29+00:00,,,https://twitter.com/Miss_NRoberts/status/1251561502890504192,0,"My 89 year old grandad, suffering with dementia, has suspected Covid-19 and is isolated in his room in his care home nearly 3 hrs away and there is literally NOTHING I can do. Please just stay at home people.",2020-04-18,,1251561502890504192,2722.0
2020-04-18 17:21:19+00:00,,,https://twitter.com/rachelRobs22/status/1251561460012122113,0,"My 87yr old dad has tested positive for covid-19. He has bowel cancer, vascular dementia and COPD, a heart condition, diabetes and prone to strokes. Not sure this will end well. Please send good vibes his way if you feel you can. X",2020-04-18,,1251561460012122113,2723.0
2020-04-18 17:10:24+00:00,#millennialcaregiver #Alzheimer #dementia #Alzheimers #Dad,,https://twitter.com/alzmillennial/status/1251558711866392581,0,"Just wanted to update everyone but on Easter Sunday my dad passed away. He passed peacefully in his sleep. I haven’t been able to see him in months due to COVID-19, and he didn’t have the virus. I love you dad ❤️ #millennialcaregiver #Alzheimer #dementia #Alzheimers #Dad",2020-04-18,,1251558711866392581,2724.0
2020-04-18 15:40:31+00:00,#COVID #dementia,,https://twitter.com/JillGrimesMD/status/1251536093545201667,0,Even more feared than #COVID is the diagnosis of #dementia Many great points in this article but bringing joy along with you is an unexpected but practical tip-read on to how that’s possible. I can attest that my mom carried joy of music many years past family recognition 🎹✨ ,2020-04-18,LEAD_Coalition,1251536093545201667,2730.0
2020-04-18 14:47:50+00:00,,,https://twitter.com/adampaters0n/status/1251522832317718528,3,"Just been over to see my Nanna and Mum (from a safe distance) following the news my Grandad passed away last night. After suffering with Dementia for the best part of 4 years, Covid-19 took him last night. Do your bit of national service by staying indoors.",2020-04-18,,1251522832317718528,2735.0
2020-04-18 14:20:46+00:00,,,https://twitter.com/zedhard/status/1251516023477542913,0,"Every good wish. My mother is in the same advanced state of dementia in a home, though no Covid yet. I know how worried you are. Courage!",2020-04-18,soniapurnell,1251516023477542913,2737.0
2020-04-18 14:18:47+00:00,,,https://twitter.com/JackieHowson1/status/1251515522803515393,0,I’m sorry for your loss. My elderly mother is in hospital with Covid. She has dementia and no family member can be with her.,2020-04-18,scottEmovienerd,1251515522803515393,2738.0
2020-04-18 13:09:15+00:00,,,https://twitter.com/AlanAlanhall4/status/1251498022959226880,1,"Hi Sonia, stay strong my mam is 88 and was in a care home with dementia and Alzheimer’s . She was rushed into hospital at 4am 10 days ago with suspected covid -19. She was later tested positive but gladly she seems to have beat it and on the mend now. Take care x .",2020-04-18,soniapurnell,1251498022959226880,2748.0
2020-04-18 12:05:16+00:00,,,https://twitter.com/LydiaJ65/status/1251481923286949888,0,My mum is in the same position with advanced dementia.They thought she had covid and then said chest infection (no tests) but they have had two die of suspected Covid and yet still no tests. They are waiting for Health Protection SCotland to arrange .,2020-04-18,soniapurnell,1251481923286949888,2751.0
2020-04-18 12:03:53+00:00,#Covid_19,,https://twitter.com/sonyalennon/status/1251481573205164034,0,This is a love letter to my Dad through the medium of food. My 81 yo Dad is cocooning with my 79 yo Mum who has progressed dementia. Up until #Covid_19 he got out for a round of golf with his mates three times a week supported by our kind and patient Carer Bonno.,2020-04-18,,1251481573205164034,2752.0
2020-04-18 11:51:22+00:00,,,https://twitter.com/TqlaMockingbird/status/1251478425098838016,23,I work with people with dementia. My experience is that the ageism and ableism has always been there. Covid-19 has merely turned the volume up on a pretty ugly attitude towards our elders and how little we value them,2020-04-18,matthewtbeard,1251478425098838016,2754.0
2020-04-18 11:37:08+00:00,,,https://twitter.com/scousenat/status/1251474844291563520,3,"I come from a care home background my care home mates are petrified there is no containing covid in there once it’s in ...how can you expect a dementia patient to understand any of this they can’t, they wander around the house daily life is confusing enough for them 😞",2020-04-18,,1251474844291563520,2756.0
2020-04-18 11:04:44+00:00,,,https://twitter.com/twelvesoswaId/status/1251466687741919234,0,my gran was rushed to hospital last night and has been confirmed to have covid-19 and it’s not looking good for her. she’s had dementia for about 5 years now so she’s not really been with us properly for a couple of years. most worried for my mum.,2020-04-18,,1251466687741919234,2757.0
2020-04-18 10:45:04+00:00,,,https://twitter.com/runforfree69/status/1251461738811310082,0,"My Aunt who had dementia passed away in her care home. First positive Covid case in her home, after 14 days carers reported she was out of bed, eating and chatting. Day later feeling tired she 'unusually' went for a lie down, they found she'd slept away a short time later. ❤️",2020-04-18,,1251461738811310082,2759.0
2020-04-18 09:53:07+00:00,#dementia #Covid_19,,https://twitter.com/POL_Research/status/1251448666189152257,0,"""The BBC person said, gently, you don’t sound, the way you’re talking, as if you are very affected by your dementia. I mean, I know you’ve got it, but… Well, I said, if I were not taking my pills I would be unable to put a sentence together, or do much else"". #dementia #Covid_19",2020-04-18,george_rook,1251448666189152257,2763.0
2020-04-18 09:52:38+00:00,,,https://twitter.com/BalancingActAfr/status/1251448544864632832,0,Scenes from Covid-19 UK: 14 people have died in the care home where my Dad (with dementia) is. Very worrying but so far he’s OK.,2020-04-18,,1251448544864632832,2764.0
2020-04-18 09:43:54+00:00,,@ONS,https://twitter.com/clhclhhiggsees/status/1251446345648480257,0,The @ons figures certainly paint a stark picture of covid19 deaths and dementia in various age brackets. My dads was listed as covid 19/lbs Though he had mixed dementia. Clearly scope for looking at impact on different types of dementia. The category heading? Why? ,2020-04-18,SallyCopley,1251446345648480257,2766.0
2020-04-18 08:47:11+00:00,,,https://twitter.com/lesleyanne14/status/1251432072784248838,1,"My Mum is the same age, same health circumstances regarding dementia and it must be 6 weeks since I last saw her although like you, no doubt, we have spoken. So far there has been no covid outbreak. We live on a knife edge and are helpless. Love to you and your Mum x",2020-04-18,soniapurnell,1251432072784248838,2769.0
2020-04-18 08:37:39+00:00,#StayHome #StayHome,,https://twitter.com/ShannonGoldber1/status/1251429673491456001,0,"On Thursday morning my wonderful, kind grandmother passed away after a suspected short battle with COVID-19, and a long battle with dementia. We’re completely heartbroken. #StayHome",2020-04-18,,1251429673491456001,2771.0
2020-04-18 08:26:22+00:00,,,https://twitter.com/starbarksdungar/status/1251426833867948034,0,"This is such a good thread and makes absolute sense. I’m worried sick about covid getting into my mums nh, non verbal dementia. Such a vulnerable group.",2020-04-18,Care2much18,1251426833867948034,2773.0
2020-04-18 07:51:08+00:00,,,https://twitter.com/NPutzo/status/1251417969504194567,0,Well here goes my likelihood of ever getting into USA for a holiday. What the f*** is the matter with you yanks? Standing on some steps with a big f***in gun to match the big fat belly doesn't defeat COVID. Led by some utter moron who is slipping into dementia,2020-04-18,JamesMelville,1251417969504194567,2775.0
2020-04-18 07:44:51+00:00,#mentalhealth,@clairearowley @DrSarahAW @IsabelleMalhame @sarahthemedic,https://twitter.com/CarolPostlethw1/status/1251416388989845508,0,Thanks @clairearowley for the nomination. What 3 thgs are you doing for your #mentalhealth in Covid times? 1) watching terrible TV 2) painting the house 3) spending time with my cat in my much cherished garden How about you @DrSarahAW @IsabelleMalhame @sarahthemedic,2020-04-18,clairearowley,1251416388989845508,2777.0
2020-04-18 04:59:52+00:00,,,https://twitter.com/MoriartyLab/status/1251374868991315968,0,"I absolutely don't underestimate this, and I agree. We take care of my mom, who has pretty advanced dementia, and many of my decisions are focused first on what keeps her safe. It's more helping make sure volunteers know to use PPE properly and can get quick safety training.",2020-04-18,FieryFrancine,1251374868991315968,2781.0
